Year,Country,Region,Sex,Age,Unintentional poisoning category,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2014,England,,Male,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.0032726264683685
2014,England,,Male,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0190717782515335
2014,England,,Male,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1142864064583025
2014,England,,Male,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.0362145983659902
2015,England,,Male,,,Undefined,Units,"Rate per 100,000 population",E92000001,1.5663277514425218
2015,England,,Male,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1148690677143184
2015,England,,Male,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.2850936593233833
2015,England,,Male,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0181568326385178
2015,England,,Male,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0890453069504379
2015,England,,Male,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.0516195373668791
2016,England,,Male,,,Undefined,Units,"Rate per 100,000 population",E92000001,1.7089150234356545
2016,England,,Male,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1257510416903721
2016,England,,Male,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.0258841046339453
2016,England,,Male,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.3914402333146791
2016,England,,Male,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0108363361139899
2016,England,,Male,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0935483145691814
2016,England,,Male,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.0540419084252406
2017,England,,Male,,,Undefined,Units,"Rate per 100,000 population",E92000001,1.8179784942061008
2017,England,,Male,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1388937210210696
2017,England,,Male,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.0231774921390383
2017,England,,Male,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.4747250949673
2017,England,,Male,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0147042207809019
2017,England,,Male,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0935103919662072
2017,England,,Male,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.0691873211364202
2013,England,,Male,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.5985644031355197
2013,England,,Male,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.3591386418813118
2014,England,,Male,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.30142907524574
2015,England,,Male,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.3635231206763469
2015,England,,Male,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.2423487471175646
2016,England,,Male,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.5515385166923132
2016,England,,Male,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.3064102870512851
2017,England,,Male,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.1873060212017929
2017,England,,Male,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.1873060212017929
2013,England,,Male,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,1.6399159925700872
2013,England,,Male,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.4212605268940757
2013,England,,Male,20 to 24,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1639915992570087
2014,England,,Male,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.7619628162145687
2014,England,,Male,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.6531109853267731
2015,England,,Male,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,1.3097090917822305
2015,England,,Male,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.2005666674670443
2016,England,,Male,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,1.2609020054372286
2016,England,,Male,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.98679287382044
2017,England,,Male,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,1.0494837092510332
2017,England,,Male,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.828539770461342
2013,England,,Male,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,2.444823060005737
2013,England,,Male,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.2818348560053545
2014,England,,Male,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,1.4506777620232978
2014,England,,Male,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.343220150021572
2015,England,,Male,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,1.642488529072047
2015,England,,Male,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.483538026258623
2016,England,,Male,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,2.234676356500517
2016,England,,Male,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.130737921314447
2017,England,,Male,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,1.496132497493978
2017,England,,Male,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.3929509459426692
2013,England,,Male,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,3.330136038786804
2013,England,,Male,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,3.1117664624729158
2014,England,,Male,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,1.843506870587444
2014,England,,Male,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.680844499653258
2015,England,,Male,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,2.852709239494629
2015,England,,Male,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.745059834230681
2016,England,,Male,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,3.626865902500244
2016,England,,Male,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,3.253512059595807
2016,England,,Male,30 to 34,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1600087898161872
2017,England,,Male,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,3.200204813108039
2017,England,,Male,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.880184331797235
2013,England,,Male,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,5.352570869525138
2013,England,,Male,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,5.055205821218186
2013,England,,Male,35 to 39,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1784190289841712
2014,England,,Male,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,2.832237709710976
2014,England,,Male,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.537212948282749
2015,England,,Male,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,3.0624473461293555
2015,England,,Male,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.77353721913602
2015,England,,Male,35 to 39,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1733460761960012
2016,England,,Male,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,3.438855458703856
2016,England,,Male,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,3.213356740100324
2017,England,,Male,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,4.800063559462305
