Year,Units,Sex,Age,Disability status,Country of birth,Country,Region,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2016 Q1,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,4.6
2016 Q2,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,4.6
2016 Q3,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,4.6
2016 Q4,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,4.0
2017 Q1,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.9
2017 Q2,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.8
2017 Q3,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.6
2017 Q4,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,4.0
2018 Q1,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,4.0
2018 Q2,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.8
2018 Q3,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.6
2018 Q4,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.6
2019 Q1,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.3
2019 Q2,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,4.1
2019 Q3,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.9
2019 Q4,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,4.1
2020 Q1,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.5
2020 Q2,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.6
2020 Q3,Seasonally adjusted,Women,,,,England,North West,Percentage (%),Units,Undefined,E12000002,3.9
2000 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.6
2000 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.7
2000 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.5
2000 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.0
2001 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.3
2001 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.0
2001 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.0
2001 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.8
2002 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.2
2002 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.5
2002 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.2
2002 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.6
2003 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.3
2003 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.1
2003 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.6
2003 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.3
2004 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.2
2004 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.0
2004 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.1
2004 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.7
2005 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.7
2005 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.9
2005 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.3
2005 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.6
2006 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.2
2006 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.2
2006 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.8
2006 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.3
2007 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.1
2007 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.6
2007 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.9
2007 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.2
2008 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.5
2008 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.9
2008 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.1
2008 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.2
2009 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.2
2009 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.5
2009 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.0
2009 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.9
2010 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.9
2010 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.6
2010 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.9
2010 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.9
2011 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2011 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2011 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2011 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.0
2012 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.7
2012 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.7
2012 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.7
2012 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.6
2013 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,8.0
2013 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2013 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.4
2013 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2014 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.1
2014 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.5
2014 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.2
2014 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.8
2015 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.2
2015 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.3
2015 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.0
2015 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.9
2016 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.1
2016 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.8
2016 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.6
2016 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.4
2017 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.3
2017 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.1
2017 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.0
2017 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.1
2018 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.0
2018 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.7
2018 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.8
2018 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.8
2019 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,2.9
2019 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.1
2019 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,2.5
2019 Q4,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,2.4
2020 Q1,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,2.4
2020 Q2,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,2.5
2020 Q3,Seasonally adjusted,,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.6
2000 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2000 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.7
2000 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.2
2000 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.5
2001 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2001 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.2
2001 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.2
2001 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.0
2002 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2002 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.2
2002 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.4
2002 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.1
2003 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.5
2003 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.8
2003 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.0
2003 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,8.5
2004 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.9
2004 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.1
2004 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.6
2004 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.1
2005 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.8
2005 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.7
2005 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.2
2005 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.5
2006 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.5
2006 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.1
2006 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.5
2006 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.7
2007 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.6
2007 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.8
2007 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.2
2007 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.8
2008 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.6
2008 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.9
2008 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.7
2008 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2009 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.8
2009 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,8.1
2009 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.5
2009 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.7
2010 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.2
2010 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,8.9
2010 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.0
2010 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,10.1
2011 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.1
2011 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,8.7
2011 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,8.9
2011 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.1
2012 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,8.5
2012 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.6
2012 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.0
2012 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,10.0
2013 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,10.4
2013 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.7
2013 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.0
2013 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.1
2014 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,9.3
2014 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,8.4
2014 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.4
2014 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.1
2015 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.2
2015 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.6
2015 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.7
2015 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.2
2016 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.6
2016 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.2
2016 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.3
2016 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.5
2017 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,6.8
2017 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,7.0
2017 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.9
2017 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.8
2018 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.1
2018 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.9
2018 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.7
2018 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.5
2019 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.2
2019 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,3.4
2019 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,2.9
2019 Q4,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,2.5
2020 Q1,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,2.6
2020 Q2,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,2.7
2020 Q3,Seasonally adjusted,Men,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.0
2000 Q1,Seasonally adjusted,Women,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.7
2000 Q2,Seasonally adjusted,Women,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,5.4
2000 Q3,Seasonally adjusted,Women,,,,Northern Ireland,,Percentage (%),Units,Undefined,N92000002,4.7
