Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2007,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.754583958548367
2008,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.494579570086855
2009,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.6727864812996405
2010,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.311525912869334
2011,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.1244256236948225
2012,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.19639519893353
2013,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.4445713292058295
2014,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.0154538951034215
2015,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.1308398669801365
2016,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.207956571318439
2017,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.391820911855854
2018,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.301238342449303
2000,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.9827194020925907
2001,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.472300487480753
2002,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.673979534520924
2003,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.9074455764285565
2004,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.4220096052985545
2005,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.1474489813538895
2006,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.3888545402085635
2007,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.852359664563664
2008,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.489139141338183
2009,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.057172506868981
2010,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.090977356630889
2011,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.245052260755412
2012,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.291657394750506
2013,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.457628460950077
2014,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.939634460976192
2015,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.291296119919163
2016,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.779493076442696
2017,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.518763796909492
2018,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.2383732014743005
2000,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.934106150488504
2001,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.33194722025945
2002,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.1890300407889263
2003,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.7128656661706314
2004,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.5019077046247764
2005,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.300279845473772
2006,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.379062070263685
2007,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.79626782783314
2008,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.586532442876431
2009,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.3855207914255354
2010,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.6375413482854047
2011,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.078337928394012
2012,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.1737309726614966
2013,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.5314082255764316
2014,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.1832515131586065
2015,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.097202141688248
2016,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.7098217225883916
2017,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.3249503932263489
2018,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.4453391582596105
2000,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.5430031331280781
2001,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.2757821911741387
2002,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2003,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.5577234472514461
2004,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3747416624664372
2005,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2006,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.1446602552973923
2007,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.19190395590814707
2008,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3845584403847892
2009,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.9650534832640424
2010,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2011,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2012,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.19281122624083666
2013,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.19277294238980613
2014,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3852896414879886
2015,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.19205727916293755
2016,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.18988519541085455
2018,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3774866935940508
2000,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.7054673721340388
2001,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.1305531981378967
2002,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2003,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.7241077182641691
2004,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3651567435321612
2005,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2006,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3725879587023506
2007,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2008,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3747437689479818
2009,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.7518655664367212
2010,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2011,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2012,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2013,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.37578727433974174
2014,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2015,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2016,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3708428516331919
2018,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.36873564235592576
2000,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3717707066989364
2001,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3744392771824193
2002,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2003,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3821183879189449
2004,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3848433302802429
2005,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2006,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.9548049104699352
2007,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.394018794696507
2008,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3949010377999273
2009,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.1899992463338105
2010,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2011,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2012,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3958577445609146
2013,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2014,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.791195575634341
2015,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3941834293169984
2016,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2018,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3866632124753019
2000,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.1250088778661302
2001,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.091198794994506
2002,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.3717496392298452
2003,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.540889373250422
2004,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.183094025495958
2005,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.62363854723154
2006,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.345565344445322
2007,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.747471971175349
2008,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.721384640505089
2009,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.180509481149591
2010,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.88694129247796
2011,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.128706100718018
2012,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.3332040435383385
2013,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.366887766179337
2014,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.6646758204544065
2015,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.9974388126085385
2016,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.065371168387674
2017,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.66716622631089
2018,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.371379035955376
2000,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.258904318460331
2001,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.3606667562844468
2002,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.6388159008844143
2003,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.864179017788785
2004,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.6371913047510604
2005,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.5392311208166167
2006,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.0121661081977225
2007,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.867289627940059
2008,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.9233497690553683
2009,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.814037994738296
2010,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.656759486365605
2011,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.164760840283152
2012,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.036837079129754
2013,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.503986922513992
2014,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.52017482617802
2015,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.68729414499942
2016,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.847753580537571
2017,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.972597691074079
2018,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.034515278205044
2000,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.001783652142096
2001,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.8198722033917423
2002,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.1022988442396615
2003,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.16231410855898
2004,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.7153214549198816
2005,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.750794438403311
2006,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.623263421602932
2007,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.546499073074337
2008,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.513042691569244
2009,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.496853964005353
2010,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.0037246185269733
2011,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.99847077990225
2012,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.4877602197189823
2013,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.0025916995433195
