Year,Country,Region,Type of disease,Chronic respiratory disease type,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2013,England,West Midlands,Diabetes,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,2.7
2013,England,West Midlands,Diabetes,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,2.4
2013,England,West Midlands,Diabetes,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,3.38
2013,England,West Midlands,Diabetes,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,6.37
2013,England,West Midlands,Diabetes,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,13.14
2013,England,West Midlands,Diabetes,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,2.04
2013,England,West Midlands,Diabetes,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,1.49
2013,England,West Midlands,Diabetes,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,3.21
2013,England,West Midlands,Diabetes,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,4.94
2013,England,West Midlands,Diabetes,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,6.45
2013,England,West Midlands,Diabetes,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,18.35
2013,England,West Midlands,Diabetes,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,3.88
2013,England,West Midlands,Diabetes,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,1.6
2013,England,West Midlands,Diabetes,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,1.83
2013,England,West Midlands,Diabetes,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,6.28
2013,England,West Midlands,Diabetes,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,8.16
2013,England,West Midlands,Cardiovascular disease,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,9.71
2013,England,West Midlands,Cardiovascular disease,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,13.82
2013,England,West Midlands,Cardiovascular disease,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,26.9
2013,England,West Midlands,Cardiovascular disease,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,42.2
2013,England,West Midlands,Cardiovascular disease,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,72.32
2013,England,West Midlands,Cardiovascular disease,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,115.74
2013,England,West Midlands,Cardiovascular disease,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,180.8
2013,England,West Midlands,Cardiovascular disease,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,288.17
2013,England,West Midlands,Cardiovascular disease,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,14.56
2013,England,West Midlands,Cardiovascular disease,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,21.61
2013,England,West Midlands,Cardiovascular disease,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,40.34
2013,England,West Midlands,Cardiovascular disease,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,61.06
2013,England,West Midlands,Cardiovascular disease,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,109.15
2013,England,West Midlands,Cardiovascular disease,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,155.11
2013,England,West Midlands,Cardiovascular disease,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,272.88
2013,England,West Midlands,Cardiovascular disease,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,396.5
2013,England,West Midlands,Cardiovascular disease,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,4.95
2013,England,West Midlands,Cardiovascular disease,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,6.01
2013,England,West Midlands,Cardiovascular disease,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,13.62
2013,England,West Midlands,Cardiovascular disease,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,23.77
2013,England,West Midlands,Cardiovascular disease,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,35.67
2013,England,West Midlands,Cardiovascular disease,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,76.87
2013,England,West Midlands,Cardiovascular disease,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,91.12
2013,England,West Midlands,Cardiovascular disease,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,184.46
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,0.83
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,1.27
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,3.44
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,6.14
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,16.58
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,45.52
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,83.02
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,1.53
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,4.47
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,8.03
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,16.68
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,53.54
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,89.13
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,2.43
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,4.26
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,16.47
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,37.7
2013,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,77.17
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,1.01
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,0.98
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,0.8
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,1.23
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,2.23
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,5.13
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,2.04
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,1.49
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,2.47
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,3.23
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,6.55
2013,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,3.76
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,1.07
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,3.38
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,8.59
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,16.03
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,3.09
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,13.55
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,17.69
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,1.6
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,3.66
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,3.77
2013,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,14.43
2013,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,1.27
2013,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,1.92
2013,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,1.94
2013,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,3.93
2013,England,West Midlands,Chronic respiratory disease,Other diseases of pleura,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,0.96
2013,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,0.98
2013,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,0.92
2013,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,2.55
2013,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,5.77
2013,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,1.49
2013,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,4.52
2013,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,6.55
