Year,Age,Region,Local authority,Unit measure,Observation status,GeoCode,Value
2020,3 and 4,Outer London,Greenwich,Percentage (%),Normal value,E13000002,86.0
2020,,Outer London,Harrow,Percentage (%),Normal value,E13000002,83.4
2020,2,Outer London,Harrow,Percentage (%),Normal value,E13000002,53.2
2020,3,Outer London,Harrow,Percentage (%),Normal value,E13000002,84.0
2020,4,Outer London,Harrow,Percentage (%),Normal value,E13000002,90.7
2020,3 and 4,Outer London,Harrow,Percentage (%),Normal value,E13000002,87.3
2020,,Outer London,Havering,Percentage (%),Normal value,E13000002,89.6
2020,2,Outer London,Havering,Percentage (%),Normal value,E13000002,63.5
2020,3,Outer London,Havering,Percentage (%),Normal value,E13000002,89.8
2020,4,Outer London,Havering,Percentage (%),Normal value,E13000002,96.3
2020,3 and 4,Outer London,Havering,Percentage (%),Normal value,E13000002,93.0
2020,,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,84.9
2020,2,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,54.0
2020,3,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,86.4
2020,4,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,91.5
2020,3 and 4,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,88.9
2020,,Outer London,Hounslow,Percentage (%),Normal value,E13000002,81.8
2020,2,Outer London,Hounslow,Percentage (%),Normal value,E13000002,59.9
2020,3,Outer London,Hounslow,Percentage (%),Normal value,E13000002,81.9
2020,4,Outer London,Hounslow,Percentage (%),Normal value,E13000002,88.2
2020,3 and 4,Outer London,Hounslow,Percentage (%),Normal value,E13000002,85.0
2020,,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,87.2
2020,2,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,84.1
2020,3,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,86.1
2020,4,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,88.8
2020,3 and 4,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,87.5
2020,,Outer London,Merton,Percentage (%),Normal value,E13000002,84.3
2020,2,Outer London,Merton,Percentage (%),Normal value,E13000002,67.4
2020,3,Outer London,Merton,Percentage (%),Normal value,E13000002,85.8
2020,4,Outer London,Merton,Percentage (%),Normal value,E13000002,86.4
2020,3 and 4,Outer London,Merton,Percentage (%),Normal value,E13000002,86.1
2020,,Outer London,Redbridge,Percentage (%),Normal value,E13000002,91.3
2020,2,Outer London,Redbridge,Percentage (%),Normal value,E13000002,64.1
2020,3,Outer London,Redbridge,Percentage (%),Normal value,E13000002,90.5
2020,4,Outer London,Redbridge,Percentage (%),Normal value,E13000002,99.8
2020,3 and 4,Outer London,Redbridge,Percentage (%),Normal value,E13000002,95.1
2020,,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,99.7
2020,2,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,76.8
2020,3,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,98.3
2020,4,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,103.9
2020,3 and 4,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,101.1
2020,,Outer London,Sutton,Percentage (%),Normal value,E13000002,84.4
2020,2,Outer London,Sutton,Percentage (%),Normal value,E13000002,55.2
2020,3,Outer London,Sutton,Percentage (%),Normal value,E13000002,87.7
2020,4,Outer London,Sutton,Percentage (%),Normal value,E13000002,87.7
2020,3 and 4,Outer London,Sutton,Percentage (%),Normal value,E13000002,87.7
2020,,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,76.8
2020,2,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,49.6
2020,3,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,77.2
2020,4,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,84.5
2020,3 and 4,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,80.8
2021,,,,Percentage (%),Normal value,,86.1
2021,2,,,Percentage (%),Normal value,,61.8
2021,3,,,Percentage (%),Normal value,,86.4
2021,4,,,Percentage (%),Normal value,,92.9
2021,3 and 4,,,Percentage (%),Normal value,,89.7
2021,,North East,,Percentage (%),Normal value,E12000001,92.1
2021,2,North East,,Percentage (%),Normal value,E12000001,75.1
2021,3,North East,,Percentage (%),Normal value,E12000001,92.7
2021,4,North East,,Percentage (%),Normal value,E12000001,97.9
2021,3 and 4,North East,,Percentage (%),Normal value,E12000001,95.4
2021,,North West,,Percentage (%),Normal value,E12000002,89.6
2021,2,North West,,Percentage (%),Normal value,E12000002,67.3
2021,3,North West,,Percentage (%),Normal value,E12000002,90.3
2021,4,North West,,Percentage (%),Normal value,E12000002,96.7
2021,3 and 4,North West,,Percentage (%),Normal value,E12000002,93.5
2021,,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,88.1
2021,2,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,66.8
2021,3,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,88.6
2021,4,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,94.9
2021,3 and 4,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,91.8
2021,,East Midlands,,Percentage (%),Normal value,E12000004,87.2
2021,2,East Midlands,,Percentage (%),Normal value,E12000004,57.7
2021,3,East Midlands,,Percentage (%),Normal value,E12000004,88.2
2021,4,East Midlands,,Percentage (%),Normal value,E12000004,94.8
2021,3 and 4,East Midlands,,Percentage (%),Normal value,E12000004,91.6
2021,,West Midlands,,Percentage (%),Normal value,E12000005,85.8
2021,2,West Midlands,,Percentage (%),Normal value,E12000005,59.3
2021,3,West Midlands,,Percentage (%),Normal value,E12000005,86.0
2021,4,West Midlands,,Percentage (%),Normal value,E12000005,94.8
2021,3 and 4,West Midlands,,Percentage (%),Normal value,E12000005,90.5
2021,,East of England,,Percentage (%),Normal value,E12000006,86.9
2021,2,East of England,,Percentage (%),Normal value,E12000006,63.6
2021,3,East of England,,Percentage (%),Normal value,E12000006,86.8
2021,4,East of England,,Percentage (%),Normal value,E12000006,92.7
2021,3 and 4,East of England,,Percentage (%),Normal value,E12000006,89.8
2021,,London,,Percentage (%),Normal value,E12000007,76.4
2021,2,London,,Percentage (%),Normal value,E12000007,50.2
2021,3,London,,Percentage (%),Normal value,E12000007,76.5
2021,4,London,,Percentage (%),Normal value,E12000007,84.0
2021,3 and 4,London,,Percentage (%),Normal value,E12000007,80.3
2021,,South East,,Percentage (%),Normal value,E12000008,88.0
2021,2,South East,,Percentage (%),Normal value,E12000008,60.5
2021,3,South East,,Percentage (%),Normal value,E12000008,88.2
2021,4,South East,,Percentage (%),Normal value,E12000008,93.9
2021,3 and 4,South East,,Percentage (%),Normal value,E12000008,91.1
2021,,South West,,Percentage (%),Normal value,E12000009,90.3
2021,2,South West,,Percentage (%),Normal value,E12000009,69.3
2021,3,South West,,Percentage (%),Normal value,E12000009,90.7
2021,4,South West,,Percentage (%),Normal value,E12000009,94.9
2021,3 and 4,South West,,Percentage (%),Normal value,E12000009,92.9
2021,,Inner London,,Percentage (%),Normal value,E13000001,72.1
2021,2,Inner London,,Percentage (%),Normal value,E13000001,49.7
2021,3,Inner London,,Percentage (%),Normal value,E13000001,73.1
2021,4,Inner London,,Percentage (%),Normal value,E13000001,78.1
2021,3 and 4,Inner London,,Percentage (%),Normal value,E13000001,75.6
2021,,Outer London,,Percentage (%),Normal value,E13000002,79.1
2021,2,Outer London,,Percentage (%),Normal value,E13000002,50.6
2021,3,Outer London,,Percentage (%),Normal value,E13000002,78.6
2021,4,Outer London,,Percentage (%),Normal value,E13000002,87.5
2021,3 and 4,Outer London,,Percentage (%),Normal value,E13000002,83.1
2021,,North East,County Durham,Percentage (%),Normal value,E12000001,88.4
2021,2,North East,County Durham,Percentage (%),Normal value,E12000001,75.1
2021,3,North East,County Durham,Percentage (%),Normal value,E12000001,86.2
2021,4,North East,County Durham,Percentage (%),Normal value,E12000001,95.4
2021,3 and 4,North East,County Durham,Percentage (%),Normal value,E12000001,90.9
2021,,North East,Darlington,Percentage (%),Normal value,E12000001,90.1
2021,2,North East,Darlington,Percentage (%),Normal value,E12000001,74.4
2021,3,North East,Darlington,Percentage (%),Normal value,E12000001,91.5
2021,4,North East,Darlington,Percentage (%),Normal value,E12000001,94.5
2021,3 and 4,North East,Darlington,Percentage (%),Normal value,E12000001,93.0
2021,,North East,Gateshead,Percentage (%),Normal value,E12000001,95.3
2021,2,North East,Gateshead,Percentage (%),Normal value,E12000001,77.3
2021,3,North East,Gateshead,Percentage (%),Normal value,E12000001,95.3
2021,4,North East,Gateshead,Percentage (%),Normal value,E12000001,102.2
2021,3 and 4,North East,Gateshead,Percentage (%),Normal value,E12000001,98.8
2021,,North East,Hartlepool,Percentage (%),Normal value,E12000001,91.9
2021,2,North East,Hartlepool,Percentage (%),Normal value,E12000001,73.6
2021,3,North East,Hartlepool,Percentage (%),Normal value,E12000001,94.7
2021,4,North East,Hartlepool,Percentage (%),Normal value,E12000001,97.9
2021,3 and 4,North East,Hartlepool,Percentage (%),Normal value,E12000001,96.3
2021,,North East,Middlesbrough,Percentage (%),Normal value,E12000001,91.6
2021,2,North East,Middlesbrough,Percentage (%),Normal value,E12000001,76.7
2021,3,North East,Middlesbrough,Percentage (%),Normal value,E12000001,94.2
2021,4,North East,Middlesbrough,Percentage (%),Normal value,E12000001,96.9
2021,3 and 4,North East,Middlesbrough,Percentage (%),Normal value,E12000001,95.5
2021,,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,89.0
2021,2,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,72.5
2021,3,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,89.9
2021,4,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,94.6
2021,3 and 4,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,92.3
2021,,North East,North Tyneside,Percentage (%),Normal value,E12000001,94.5
2021,2,North East,North Tyneside,Percentage (%),Normal value,E12000001,81.0
2021,3,North East,North Tyneside,Percentage (%),Normal value,E12000001,94.8
2021,4,North East,North Tyneside,Percentage (%),Normal value,E12000001,98.2
2021,3 and 4,North East,North Tyneside,Percentage (%),Normal value,E12000001,96.5
2021,,North East,Northumberland,Percentage (%),Normal value,E12000001,98.2
2021,2,North East,Northumberland,Percentage (%),Normal value,E12000001,74.8
2021,3,North East,Northumberland,Percentage (%),Normal value,E12000001,100.2
2021,4,North East,Northumberland,Percentage (%),Normal value,E12000001,103.7
2021,3 and 4,North East,Northumberland,Percentage (%),Normal value,E12000001,102.0
2021,,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,93.5
2021,2,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,72.1
2021,3,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,96.3
2021,4,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,99.8
2021,3 and 4,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,98.1
2021,,North East,South Tyneside,Percentage (%),Normal value,E12000001,91.3
2021,2,North East,South Tyneside,Percentage (%),Normal value,E12000001,78.3
2021,3,North East,South Tyneside,Percentage (%),Normal value,E12000001,88.8
2021,4,North East,South Tyneside,Percentage (%),Normal value,E12000001,98.5
2021,3 and 4,North East,South Tyneside,Percentage (%),Normal value,E12000001,93.8
2021,,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,94.1
2021,2,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,74.0
2021,3,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,96.5
2021,4,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,98.8
2021,3 and 4,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,97.7
2021,,North East,Sunderland,Percentage (%),Normal value,E12000001,91.3
2021,2,North East,Sunderland,Percentage (%),Normal value,E12000001,73.9
2021,3,North East,Sunderland,Percentage (%),Normal value,E12000001,92.7
2021,4,North East,Sunderland,Percentage (%),Normal value,E12000001,96.9
2021,3 and 4,North East,Sunderland,Percentage (%),Normal value,E12000001,94.8
2021,,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,81.5
2021,2,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,54.7
2021,3,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,81.8
2021,4,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,92.5
2021,3 and 4,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,87.3
2021,,North West,Blackpool,Percentage (%),Normal value,E12000002,81.9
2021,2,North West,Blackpool,Percentage (%),Normal value,E12000002,59.7
2021,3,North West,Blackpool,Percentage (%),Normal value,E12000002,81.9
2021,4,North West,Blackpool,Percentage (%),Normal value,E12000002,93.0
2021,3 and 4,North West,Blackpool,Percentage (%),Normal value,E12000002,87.4
2021,,North West,Bolton,Percentage (%),Normal value,E12000002,88.2
2021,2,North West,Bolton,Percentage (%),Normal value,E12000002,57.1
2021,3,North West,Bolton,Percentage (%),Normal value,E12000002,90.4
2021,4,North West,Bolton,Percentage (%),Normal value,E12000002,99.0
2021,3 and 4,North West,Bolton,Percentage (%),Normal value,E12000002,94.8
2021,,North West,Bury,Percentage (%),Normal value,E12000002,89.2
2021,2,North West,Bury,Percentage (%),Normal value,E12000002,72.5
2021,3,North West,Bury,Percentage (%),Normal value,E12000002,88.3
2021,4,North West,Bury,Percentage (%),Normal value,E12000002,95.8
2021,3 and 4,North West,Bury,Percentage (%),Normal value,E12000002,92.2
2021,,North West,Cheshire East,Percentage (%),Normal value,E12000002,92.2
2021,2,North West,Cheshire East,Percentage (%),Normal value,E12000002,66.9
2021,3,North West,Cheshire East,Percentage (%),Normal value,E12000002,93.9
2021,4,North West,Cheshire East,Percentage (%),Normal value,E12000002,95.8
2021,3 and 4,North West,Cheshire East,Percentage (%),Normal value,E12000002,94.9
2021,,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,95.8
2021,2,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,85.0
2021,3,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,95.5
2021,4,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,98.8
2021,3 and 4,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,97.2
2021,,North West,Cumbria,Percentage (%),Normal value,E12000002,94.1
2021,2,North West,Cumbria,Percentage (%),Normal value,E12000002,73.2
2021,3,North West,Cumbria,Percentage (%),Normal value,E12000002,95.6
2021,4,North West,Cumbria,Percentage (%),Normal value,E12000002,97.9
2021,3 and 4,North West,Cumbria,Percentage (%),Normal value,E12000002,96.8
2021,,North West,Halton,Percentage (%),Normal value,E12000002,86.2
2021,2,North West,Halton,Percentage (%),Normal value,E12000002,73.4
2021,3,North West,Halton,Percentage (%),Normal value,E12000002,85.8
2021,4,North West,Halton,Percentage (%),Normal value,E12000002,91.6
2021,3 and 4,North West,Halton,Percentage (%),Normal value,E12000002,88.8
2021,,North West,Knowsley,Percentage (%),Normal value,E12000002,86.3
2021,2,North West,Knowsley,Percentage (%),Normal value,E12000002,61.4
2021,3,North West,Knowsley,Percentage (%),Normal value,E12000002,92.4
2021,4,North West,Knowsley,Percentage (%),Normal value,E12000002,91.5
2021,3 and 4,North West,Knowsley,Percentage (%),Normal value,E12000002,92.0
2021,,North West,Lancashire,Percentage (%),Normal value,E12000002,91.8
2021,2,North West,Lancashire,Percentage (%),Normal value,E12000002,62.2
2021,3,North West,Lancashire,Percentage (%),Normal value,E12000002,93.7
2021,4,North West,Lancashire,Percentage (%),Normal value,E12000002,99.2
2021,3 and 4,North West,Lancashire,Percentage (%),Normal value,E12000002,96.6
2021,,North West,Liverpool,Percentage (%),Normal value,E12000002,85.7
2021,2,North West,Liverpool,Percentage (%),Normal value,E12000002,63.4
2021,3,North West,Liverpool,Percentage (%),Normal value,E12000002,87.5
2021,4,North West,Liverpool,Percentage (%),Normal value,E12000002,94.0
2021,3 and 4,North West,Liverpool,Percentage (%),Normal value,E12000002,90.8
2021,,North West,Manchester,Percentage (%),Normal value,E12000002,82.4
2021,2,North West,Manchester,Percentage (%),Normal value,E12000002,60.6
2021,3,North West,Manchester,Percentage (%),Normal value,E12000002,82.4
2021,4,North West,Manchester,Percentage (%),Normal value,E12000002,92.4
2021,3 and 4,North West,Manchester,Percentage (%),Normal value,E12000002,87.4
