Year,Series,Age,Sex,Bank account category,Units,Unit multiplier,Observation status,Value
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,7.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,6.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,No accounts (including POCAs),Percentage (%),Units,Normal value,12.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,No accounts (including POCAs),Percentage (%),Units,Normal value,7.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,No accounts (including POCAs),Percentage (%),Units,Normal value,4.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,No accounts (including POCAs),Percentage (%),Units,Normal value,4.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,No accounts (including POCAs),Percentage (%),Units,Normal value,8.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,No accounts (including POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,No accounts (including POCAs),Percentage (%),Units,Normal value,10.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,No accounts (including POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,No accounts (including POCAs),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,No accounts (including POCAs),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,No accounts (including POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,13.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Male,No accounts (including POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,7.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,No accounts (including POCAs),Percentage (%),Units,Normal value,5.0
