Year,Cause of death,Country,Region,Sex,Unit measure,Observation status,GeoCode,Value
2018,Intestinal nematode infections,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,0.0
2018,Intestinal nematode infections,England,South East,,"Rate per 100,000 population",Undefined,E12000008,0.0
2018,Intestinal nematode infections,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,0.0
2018,Intestinal nematode infections,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,0.0
2018,Intestinal nematode infections,England,South West,,"Rate per 100,000 population",Undefined,E12000009,0.0
2018,Intestinal nematode infections,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,0.0
2018,Intestinal nematode infections,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,0.0
2018,Intestinal nematode infections,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,0.0
2018,Intestinal nematode infections,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,0.0
2018,Intestinal nematode infections,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,0.0
2018,Intestinal nematode infections,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,0.0
2018,Intestinal nematode infections,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,0.0
2018,Intestinal nematode infections,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,0.0
2018,Intestinal nematode infections,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,0.0
2018,Intestinal nematode infections,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,0.0
2018,Intestinal nematode infections,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,0.0
2018,Intestinal nematode infections,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,0.0
2018,Intestinal nematode infections,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,0.0
2018,Intestinal nematode infections,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.0
2018,Intestinal nematode infections,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,0.0
2018,Intestinal nematode infections,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,0.0
2018,Intestinal nematode infections,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,0.0
2018,Intestinal nematode infections,Wales,,,"Rate per 100,000 population",Undefined,W92000004,0.0
2018,Intestinal nematode infections,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,0.0
2018,Intestinal nematode infections,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,0.0
2018,Protein-energy malnutrition,England,,,"Rate per 100,000 population",Undefined,E92000001,0.16256618766212
2018,Protein-energy malnutrition,England,,Female,"Rate per 100,000 population",Undefined,E92000001,0.18721828946067
2018,Protein-energy malnutrition,England,,Male,"Rate per 100,000 population",Undefined,E92000001,0.137343275058823
2018,Protein-energy malnutrition,England,East,,"Rate per 100,000 population",Undefined,E12000006,0.241888666709669
2018,Protein-energy malnutrition,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,0.254315414693073
2018,Protein-energy malnutrition,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,0.229095074455899
2018,Protein-energy malnutrition,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,0.0416311067629733
2018,Protein-energy malnutrition,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,0.0411725955204216
2018,Protein-energy malnutrition,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,0.0420981729392943
2018,Protein-energy malnutrition,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.0785801686105903
2018,Protein-energy malnutrition,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,0.0897021887334051
2018,Protein-energy malnutrition,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.0674323990199825
2018,Protein-energy malnutrition,England,North East,,"Rate per 100,000 population",Undefined,E12000001,0.263365815117198
2018,Protein-energy malnutrition,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,0.443655723158829
2018,Protein-energy malnutrition,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,0.0765990042129452
2018,Protein-energy malnutrition,England,North West,,"Rate per 100,000 population",Undefined,E12000002,0.150848178165412
2018,Protein-energy malnutrition,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,0.162451941300699
2018,Protein-energy malnutrition,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,0.138939061327702
2018,Protein-energy malnutrition,England,South East,,"Rate per 100,000 population",Undefined,E12000008,0.153280196198651
2018,Protein-energy malnutrition,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,0.194246001769797
2018,Protein-energy malnutrition,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,0.111103704197498
2018,Protein-energy malnutrition,England,South West,,"Rate per 100,000 population",Undefined,E12000009,0.125006696787328
2018,Protein-energy malnutrition,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,0.105455568053993
2018,Protein-energy malnutrition,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,0.145195832879596
2018,Protein-energy malnutrition,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,0.203362255965293
2018,Protein-energy malnutrition,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,0.302358395484781
2018,Protein-energy malnutrition,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,0.1025921619588259
2018,Protein-energy malnutrition,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,0.291992116212862
2018,Protein-energy malnutrition,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,0.252243162408562
2018,Protein-energy malnutrition,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,0.332778702163062
2018,Protein-energy malnutrition,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,0.2125850340136049
2018,Protein-energy malnutrition,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,0.314004605400879
2018,Protein-energy malnutrition,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,0.107968041459728
2018,Protein-energy malnutrition,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,0.2022765304058399
2018,Protein-energy malnutrition,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,0.179256444269171
2018,Protein-energy malnutrition,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.226517668378133
2018,Protein-energy malnutrition,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,0.168584313229654
2018,Protein-energy malnutrition,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,0.193191916850199
2018,Protein-energy malnutrition,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,0.143335508780062
2018,Protein-energy malnutrition,Wales,,,"Rate per 100,000 population",Undefined,W92000004,0.191168036704263
2018,Protein-energy malnutrition,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,0.2513668070131339
2018,Protein-energy malnutrition,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,0.129257416144251
2019,,England,,,"Rate per 100,000 population",Undefined,E92000001,52.562758718709496
2019,,England,,Female,"Rate per 100,000 population",Undefined,E92000001,56.8254090958604
2019,,England,,Male,"Rate per 100,000 population",Undefined,E92000001,48.203594966184895
2019,,England,East,,"Rate per 100,000 population",Undefined,E12000006,52.388512050801
2019,,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,56.265014540397
2019,,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,48.3970707892596
2019,,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,53.9093033354701
2019,,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,58.8788870703764
2019,,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,48.8294314381271
2019,,England,London,,"Rate per 100,000 population",Undefined,E12000007,30.071412631109094
2019,,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,32.7225714413089
2019,,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,27.4140935698646
2019,,England,North East,,"Rate per 100,000 population",Undefined,E12000001,54.721150604891605
2019,,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,59.6553247901016
2019,,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,49.6151207987196
2019,,England,North West,,"Rate per 100,000 population",Undefined,E12000002,63.8860131858552
2019,,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,69.08895168887089
2019,,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,58.5542102214745
2019,,England,South East,,"Rate per 100,000 population",Undefined,E12000008,53.267393601376895
2019,,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,57.3858511232335
2019,,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,49.0284931143482
2019,,England,South West,,"Rate per 100,000 population",Undefined,E12000009,64.9634647181183
2019,,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,70.3387458006719
2019,,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,59.4123811933071
2019,,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,54.9713515335356
2019,,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,59.110502222073706
2019,,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,50.7598680855404
2019,,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,55.606033072869295
2019,,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,59.486627176449495
2019,,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,51.6302347832487
2019,,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,41.0835929661509
2019,,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,47.4505723204995
2019,,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,34.5234266109145
2019,,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,42.227225303388096
2019,,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,46.1379137949505
2019,,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,38.1149079984979
2019,,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,52.37077225256299
2019,,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,56.7468789364432
2019,,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,47.8831470486564
2019,,Wales,,,"Rate per 100,000 population",Undefined,W92000004,73.2975990358083
2019,,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,79.5269678388187
2019,,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,66.8939345211295
2019,Acute respiratory infections,England,,,"Rate per 100,000 population",Undefined,E92000001,50.6706699593156
2019,Acute respiratory infections,England,,Female,"Rate per 100,000 population",Undefined,E92000001,54.5835954053361
2019,Acute respiratory infections,England,,Male,"Rate per 100,000 population",Undefined,E92000001,46.6691581799495
2019,Acute respiratory infections,England,East,,"Rate per 100,000 population",Undefined,E12000006,50.4802681162906
2019,Acute respiratory infections,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,53.9891263117967
2019,Acute respiratory infections,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,46.8673718470301
2019,Acute respiratory infections,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,52.0689013420459
2019,Acute respiratory infections,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,56.587561374795406
2019,Acute respiratory infections,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,47.4498327759197
2019,Acute respiratory infections,England,London,,"Rate per 100,000 population",Undefined,E12000007,28.899799151975
2019,Acute respiratory infections,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,31.4297178012572
2019,Acute respiratory infections,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,26.364001966129003
2019,Acute respiratory infections,England,North East,,"Rate per 100,000 population",Undefined,E12000001,52.1742387355332
2019,Acute respiratory infections,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,56.6357342760348
2019,Acute respiratory infections,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,47.5573508116759
2019,Acute respiratory infections,England,North West,,"Rate per 100,000 population",Undefined,E12000002,61.7065329918814
