Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2016,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,73.76671277086214
2017,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,68.81996696641586
2018,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,64.02634226653251
2000,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,69.03534609720177
2001,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,96.6717304239746
2002,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,184.1451063437989
2003,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,239.37761819269895
2004,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,348.8959280172612
2005,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,301.70049369171693
2006,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,250.56947608200457
2007,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,258.1755593803787
2008,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,207.2538860103627
2009,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,206.3057810467776
2010,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,227.54651318431263
2011,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,133.08490817141336
2012,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,146.03708456874807
2013,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,92.7725746598339
2014,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,114.44165676306176
2015,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,83.28219514333304
2016,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,52.32177894048397
2017,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,82.62665796912373
2018,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,73.80073800738008
2000,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.926470740005573
2001,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.852006300528618
2002,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.90809463008352
2003,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.778439137004501
2004,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.922335060738711
2005,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.17605577593979
2006,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.358934750950207
2007,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.754583958548368
2008,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.494579570086855
2009,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.6727864812996405
2010,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.311525912869335
2011,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.124425623694822
2012,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.19639519893353
2013,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.4445713292058295
2014,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.015453895103421
2015,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.130839866980136
2016,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.207956571318439
2017,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.391820911855854
2018,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.301238342449303
2000,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.9827194020925907
2001,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.472300487480753
2002,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.673979534520924
2003,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.907445576428557
2004,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.4220096052985545
2005,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.1474489813538895
2006,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.388854540208564
2007,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.852359664563664
2008,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.489139141338182
2009,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.057172506868981
2010,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.09097735663089
2011,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.245052260755413
2012,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.291657394750506
2013,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.457628460950076
2014,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.939634460976194
2015,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.291296119919163
2016,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.779493076442695
2017,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.518763796909492
2018,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.238373201474301
2000,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.934106150488504
2001,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.33194722025945
2002,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.1890300407889263
2003,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.7128656661706314
2004,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.5019077046247764
2005,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.300279845473772
2006,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.379062070263685
2007,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.79626782783314
2008,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.586532442876431
2009,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.3855207914255354
2010,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.637541348285405
2011,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.078337928394012
2012,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.173730972661497
2013,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.5314082255764316
2014,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.1832515131586065
2015,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.097202141688248
2016,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.7098217225883916
2017,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.3249503932263489
2018,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.4453391582596105
2000,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.5430031331280781
2001,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.2757821911741387
2002,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2003,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.557723447251446
2004,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3747416624664372
2005,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2006,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.1446602552973923
2007,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.191903955908147
2008,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3845584403847891
2009,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.9650534832640424
2010,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2011,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2012,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.1928112262408366
2013,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.1927729423898061
2014,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3852896414879886
2015,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.1920572791629375
2016,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.1898851954108545
2018,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3774866935940508
2000,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.7054673721340388
2001,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.1305531981378967
2002,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2003,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.724107718264169
2004,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3651567435321611
2005,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2006,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3725879587023506
2007,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2008,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3747437689479818
2009,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.7518655664367212
2010,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2011,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2012,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2013,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3757872743397417
2014,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2015,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2016,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3708428516331919
2018,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3687356423559257
2000,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3717707066989363
2001,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3744392771824193
2002,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2003,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.382118387918945
2004,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3848433302802429
2005,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2006,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.9548049104699352
2007,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.394018794696507
2008,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3949010377999273
2009,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.1899992463338105
2010,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2011,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2012,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3958577445609146
2013,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2014,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.791195575634341
2015,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3941834293169983
2016,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2018,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3866632124753019
2000,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.1250088778661302
2001,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.091198794994506
2002,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.371749639229845
2003,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.540889373250422
2004,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.183094025495958
2005,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.62363854723154
2006,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.345565344445321
2007,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.747471971175349
2008,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.721384640505089
2009,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.180509481149591
2010,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.886941292477961
2011,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.128706100718019
2012,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.3332040435383385
2013,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.366887766179337
2014,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.664675820454406
2015,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.9974388126085385
2016,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.065371168387674
2017,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.66716622631089
2018,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.371379035955376
2000,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.258904318460331
2001,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.360666756284447
2002,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.6388159008844143
2003,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.864179017788784
2004,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.6371913047510604
