Year,Series,Age,Sex,Bank account category,Units,Unit multiplier,Observation status,Value
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,15.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,7.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,7.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,7.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,8.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,7.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,8.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Women,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,10.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,9.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,11.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,No accounts (excluding POCAs),Percentage (%),Units,Normal value,6.0
