Year,Region,Local Authority,Disposal Method,Observation status,Unit multiplier,GeoCode,Value
2016/17,South East,Medway Borough Council,Incineration without EfW,Undefined,Units,,0.013720976323693077
2016/17,South East,Milton Keynes Council,Incineration without EfW,Undefined,Units,,0.011929348433900226
2016/17,South East,Oxfordshire County Council,Incineration without EfW,Undefined,Units,,0.7231855278134308
2016/17,South East,Portsmouth City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South East,Reading Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South East,Slough Borough Council,Incineration without EfW,Undefined,Units,,0.0409849503262402
2016/17,South East,Southampton City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South East,Surrey County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South East,West Berkshire District Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South East,West Sussex County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South East,Windsor and Maidenhead Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South East,Wokingham Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Bath and North East Somerset Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Bournemouth Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Bristol City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Cornwall,Incineration without EfW,Undefined,Units,E06000052,0.04143847506411764
2016/17,South West,Council of the Isles of Scilly,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Devon County Council,Incineration without EfW,Undefined,Units,,0.11008765567689661
2016/17,South West,Dorset Waste Partnership,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Gloucestershire County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,North Somerset Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Plymouth City Council,Incineration without EfW,Undefined,Units,,0.006223549912870301
2016/17,South West,Poole Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Somerset County Council,Incineration without EfW,Undefined,Units,,0.00405255052793681
2016/17,South West,South Gloucestershire Council,Incineration without EfW,Undefined,Units,,0.9874784494969526
2016/17,South West,Swindon Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Torbay Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South West,Wiltshire,Incineration without EfW,Undefined,Units,E06000054,0.002477833712579549
2016/17,West Midlands,Birmingham City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,West Midlands,Coventry City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,West Midlands,Dudley MBC,Incineration without EfW,Undefined,Units,,0.0014205453473588512
2016/17,West Midlands,Herefordshire Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,West Midlands,Sandwell MBC,Incineration without EfW,Undefined,Units,,0.0
2016/17,West Midlands,Shropshire,Incineration without EfW,Undefined,Units,E06000051,0.0
2016/17,West Midlands,Solihull MBC,Incineration without EfW,Undefined,Units,,0.0
2016/17,West Midlands,Staffordshire County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,West Midlands,Stoke-on-Trent City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,West Midlands,Telford and Wrekin Council,Incineration without EfW,Undefined,Units,,0.004556379500848626
2016/17,West Midlands,Walsall MBC,Incineration without EfW,Undefined,Units,,0.0
2016/17,West Midlands,Warwickshire County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,West Midlands,Wolverhampton MBC,Incineration without EfW,Undefined,Units,,0.02023251832599256
2016/17,West Midlands,Worcestershire County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,Barnsley MBC,Incineration without EfW,Undefined,Units,,0.22160959480901685
2016/17,Yorkshire and Humber,Bradford City MDC (MBC),Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,Calderdale MBC,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,Doncaster MBC,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,East Riding of Yorkshire Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,Kingston-upon-Hull City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,Kirklees MBC,Incineration without EfW,Undefined,Units,,0.20533168009919406
2016/17,Yorkshire and Humber,Leeds City Council MBC,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,North East Lincolnshire Council,Incineration without EfW,Undefined,Units,,0.07887965034332045
2016/17,Yorkshire and Humber,North Lincolnshire Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,North Yorkshire County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,Rotherham MBC,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,Sheffield City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,Wakefield City MDC,Incineration without EfW,Undefined,Units,,0.0
2016/17,Yorkshire and Humber,York City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,East Midlands,Derby City Council,Recycled-composted,Undefined,Units,,32.86992662962806
2016/17,East Midlands,Derbyshire County Council,Recycled-composted,Undefined,Units,,46.83457530490361
2016/17,East Midlands,Leicester City Council,Recycled-composted,Undefined,Units,,43.28138132381781
2016/17,East Midlands,Leicestershire County Council,Recycled-composted,Undefined,Units,,45.635222160908114
2016/17,East Midlands,Lincolnshire County Council,Recycled-composted,Undefined,Units,,47.14462639328471
2016/17,East Midlands,Northamptonshire County Council,Recycled-composted,Undefined,Units,,51.54025231607918
2016/17,East Midlands,Nottingham City Council,Recycled-composted,Undefined,Units,,30.869105572682905
2016/17,East Midlands,Nottinghamshire County Council,Recycled-composted,Undefined,Units,,44.15597002576649
2016/17,East Midlands,Rutland County Council,Recycled-composted,Undefined,Units,,60.8632637347706
2016/17,East of England,Bedford,Recycled-composted,Undefined,Units,E06000055,38.90199594205634
2016/17,East of England,Cambridgeshire County Council,Recycled-composted,Undefined,Units,,54.18673110980803
2016/17,East of England,Central Bedfordshire,Recycled-composted,Undefined,Units,E06000056,47.82327144555104
2016/17,East of England,Essex County Council,Recycled-composted,Undefined,Units,,49.84435544444113
2016/17,East of England,Hertfordshire County Council,Recycled-composted,Undefined,Units,,50.90074779061863
2016/17,East of England,Luton Borough Council,Recycled-composted,Undefined,Units,,32.560624312575285
2016/17,East of England,Norfolk County Council,Recycled-composted,Undefined,Units,,46.24052039521455
2016/17,East of England,Peterborough City Council,Recycled-composted,Undefined,Units,,41.35764875716155
2016/17,East of England,Southend-on-Sea Borough Council,Recycled-composted,Undefined,Units,,46.94468213620577
2016/17,East of England,Suffolk County Council,Recycled-composted,Undefined,Units,,47.32407845772436
2016/17,East of England,Thurrock Council,Recycled-composted,Undefined,Units,,38.26801072334025
2016/17,London,Bexley LB,Recycled-composted,Undefined,Units,,48.32396247258817
2016/17,London,Bromley LB,Recycled-composted,Undefined,Units,,40.92387464843178
2016/17,London,City of London,Recycled-composted,Undefined,Units,E09000001,29.62776659959759
2016/17,London,Croydon LB,Recycled-composted,Undefined,Units,,38.64647763373882
2016/17,London,East London Waste Authority,Recycled-composted,Undefined,Units,,24.759252863330282
2016/17,London,Greenwich LB,Recycled-composted,Undefined,Units,,32.88659793814433
2016/17,London,Lewisham LB,Recycled-composted,Undefined,Units,,17.24597749162563
2016/17,London,Merton LB,Recycled-composted,Undefined,Units,,35.56078927634046
2016/17,London,North London Waste Authority,Recycled-composted,Undefined,Units,,29.417255838153828
2016/17,London,Royal Borough of Kingston upon Thames,Recycled-composted,Undefined,Units,,48.79152931168061
2016/17,London,Southwark LB,Recycled-composted,Undefined,Units,,33.371513901969266
2016/17,London,Sutton LB,Recycled-composted,Undefined,Units,,36.20994048802161
2016/17,London,Tower Hamlets LB,Recycled-composted,Undefined,Units,,21.68428990077291
2016/17,London,West London Waste Authority,Recycled-composted,Undefined,Units,,36.57672024625367
2016/17,London,Western Riverside Waste Authority,Recycled-composted,Undefined,Units,,19.52068226846218
2016/17,London,Westminster City Council,Recycled-composted,Undefined,Units,,16.068876229932677
2016/17,North East,County Durham,Recycled-composted,Undefined,Units,E06000047,41.88488384665596
2016/17,North East,Darlington Borough Council,Recycled-composted,Undefined,Units,,45.885894729953044
2016/17,North East,Gateshead MBC,Recycled-composted,Undefined,Units,,34.22800956683497
2016/17,North East,Hartlepool Borough Council,Recycled-composted,Undefined,Units,,33.34193104634167
2016/17,North East,Middlesbrough Borough Council,Recycled-composted,Undefined,Units,,31.75305123931394
2016/17,North East,Newcastle-upon-Tyne City Council MBC,Recycled-composted,Undefined,Units,,40.608473130508955
2016/17,North East,North Tyneside Council,Recycled-composted,Undefined,Units,,37.15094726253237
2016/17,North East,Northumberland,Recycled-composted,Undefined,Units,E06000057,36.934052867465475
2016/17,North East,Redcar and Cleveland Borough Council,Recycled-composted,Undefined,Units,,37.64088152640142
2016/17,North East,South Tyneside MBC,Recycled-composted,Undefined,Units,,37.568540848463556
2016/17,North East,Stockton-on-Tees Borough Council,Recycled-composted,Undefined,Units,,32.93024526883924
2016/17,North East,Sunderland City Council,Recycled-composted,Undefined,Units,,27.281487615749455
2016/17,North West,Blackburn with Darwen Borough Council,Recycled-composted,Undefined,Units,,32.553712265433774
2016/17,North West,Blackpool Borough Council,Recycled-composted,Undefined,Units,,33.09039145907473
2016/17,North West,Cheshire East,Recycled-composted,Undefined,Units,E06000049,56.77687090923429
2016/17,North West,Cheshire West and Chester,Recycled-composted,Undefined,Units,E06000050,60.246927437005446
2016/17,North West,Cumbria County Council,Recycled-composted,Undefined,Units,,47.19423242531079
2016/17,North West,Greater Manchester WDA (MBC),Recycled-composted,Undefined,Units,,45.06519142783226
2016/17,North West,Halton Borough Council,Recycled-composted,Undefined,Units,,44.83088808101792
2016/17,North West,Lancashire County Council,Recycled-composted,Undefined,Units,,42.20769822839437
2016/17,North West,Merseyside WDA (MBC),Recycled-composted,Undefined,Units,,42.7875826064603
2016/17,North West,Warrington Borough Council,Recycled-composted,Undefined,Units,,54.85391731563267
2016/17,North West,Wigan MBC,Recycled-composted,Undefined,Units,,46.55711620761549
2016/17,South East,Bracknell Forest Borough Council,Recycled-composted,Undefined,Units,,41.6698582918422
2016/17,South East,Brighton and Hove Council,Recycled-composted,Undefined,Units,,28.217359366639762
2016/17,South East,Buckinghamshire County Council,Recycled-composted,Undefined,Units,,51.89752241926314
2016/17,South East,East Sussex County Council,Recycled-composted,Undefined,Units,,44.33489991556894
2016/17,South East,Hampshire County Council,Recycled-composted,Undefined,Units,,42.553422296646914
2016/17,South East,Isle of Wight Council,Recycled-composted,Undefined,Units,,49.584885274800264
2016/17,South East,Kent County Council,Recycled-composted,Undefined,Units,,48.02027181184043
2016/17,South East,Medway Borough Council,Recycled-composted,Undefined,Units,,47.01568764959676
2016/17,South East,Milton Keynes Council,Recycled-composted,Undefined,Units,,52.59947958217457
2016/17,South East,Oxfordshire County Council,Recycled-composted,Undefined,Units,,57.34961131426633
2016/17,South East,Portsmouth City Council,Recycled-composted,Undefined,Units,,26.35588093680169
2016/17,South East,Reading Borough Council,Recycled-composted,Undefined,Units,,31.649256865693886
2016/17,South East,Slough Borough Council,Recycled-composted,Undefined,Units,,25.087707793698154
2016/17,South East,Southampton City Council,Recycled-composted,Undefined,Units,,26.542319004731546
2016/17,South East,Surrey County Council,Recycled-composted,Undefined,Units,,56.37242623115074
2016/17,South East,West Berkshire District Council,Recycled-composted,Undefined,Units,,53.21186390706999
2016/17,South East,West Sussex County Council,Recycled-composted,Undefined,Units,,45.38312055135013
2016/17,South East,Windsor and Maidenhead Borough Council,Recycled-composted,Undefined,Units,,48.04447533009034
2016/17,South East,Wokingham Council,Recycled-composted,Undefined,Units,,41.35861060516662
2016/17,South West,Bath and North East Somerset Council,Recycled-composted,Undefined,Units,,57.5597721665776
2016/17,South West,Bournemouth Borough Council,Recycled-composted,Undefined,Units,,47.59347910467072
2016/17,South West,Bristol City Council,Recycled-composted,Undefined,Units,,45.69410544959717
2016/17,South West,Cornwall,Recycled-composted,Undefined,Units,E06000052,35.250702774137906
2016/17,South West,Council of the Isles of Scilly,Recycled-composted,Undefined,Units,,19.22632794457275
2016/17,South West,Devon County Council,Recycled-composted,Undefined,Units,,53.249787595581985
2016/17,South West,Dorset Waste Partnership,Recycled-composted,Undefined,Units,,58.39806022880977
2016/17,South West,Gloucestershire County Council,Recycled-composted,Undefined,Units,,49.68018155772667
2016/17,South West,North Somerset Council,Recycled-composted,Undefined,Units,,57.59252350055964
