Year,Series,Sex,Age,Country,Region,Socio-economic classification,Ethnicity,Country of birth,Observation status,Unit multiplier,Units,GeoCode,Value
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,27.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,30.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,25.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,22.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,19.1
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,10.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,21.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,27.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,27.0
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,22.8
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,21.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,18.5
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,9.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,20.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,24.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,25.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,21.6
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,20.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.6
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,10.0
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,19.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,East,,,,Undefined,Units,Percentage (%),E12000006,28.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,East,,,,Undefined,Units,Percentage (%),E12000006,25.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,East,,,,Undefined,Units,Percentage (%),E12000006,22.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,East,,,,Undefined,Units,Percentage (%),E12000006,20.0
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,East,,,,Undefined,Units,Percentage (%),E12000006,16.5
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,East,,,,Undefined,Units,Percentage (%),E12000006,10.0
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,East,,,,Undefined,Units,Percentage (%),E12000006,19.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,20.8
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,22.6
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,21.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,19.1
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,17.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,10.8
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,London,,,,Undefined,Units,Percentage (%),E12000007,19.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,26.8
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,23.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,21.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,19.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,8.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,18.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,26.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,27.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,23.5
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,20.6
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,15.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,8.5
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.8
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,30.6
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,26.8
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,25.3
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,23.7
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,20.9
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,10.9
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,22.0
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,26.3
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,26.2
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,24.6
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,22.9
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.0
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,11.2
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,21.1
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,26.9
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,28.0
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,26.9
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,23.1
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,20.0
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,11.0
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,21.9
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,25.9
