Year,Neonatal period,Age,Birthweight (grams),Country,Region,Country of birth,Ethnic group,Sex,Units,Unit multiplier,Observation status,GeoCode,Value
2016,,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2016,,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.3
2016,,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2016,,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,24.0
2016,,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2016,,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2016,,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2016,,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2016,,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2016,,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.2
2016,,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2016,,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2016,,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,2.5
2016,,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2016,,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2016,,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,2.9
2016,,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.8
2016,,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.6
2016,,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,2.9
2016,,,,England,East,,,,"Rate per 1,000 live births",Units,Normal value,E12000006,2.2
2016,,,,England,East Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000004,3.0
2016,,,,England,London,,,,"Rate per 1,000 live births",Units,Normal value,E12000007,2.2
2016,,,,England,North East,,,,"Rate per 1,000 live births",Units,Normal value,E12000001,2.3
2016,,,,England,North West,,,,"Rate per 1,000 live births",Units,Normal value,E12000002,3.4
2016,,,,England,South East,,,,"Rate per 1,000 live births",Units,Normal value,E12000008,2.6
2016,,,,England,South West,,,,"Rate per 1,000 live births",Units,Normal value,E12000009,2.4
2016,,,,England,West Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000005,4.5
2016,,,,England,Yorkshire and The Humber,,,,"Rate per 1,000 live births",Units,Normal value,E12000003,2.4
2016,,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,3.5
2016,,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,3.8
2016,,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,3.3
2016,,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,2.2
2016,,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,2.1
2016,,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,2.3
2016,,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,1.9
2016,,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,1.5
2016,,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,2.3
2016,,,,,,,,,"Rate per 1,000 live births",Units,Normal value,K02000001,2.7
2016,,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,K02000001,2.5
2016,,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,K02000001,2.9
2016,Early neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2016,Early neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2016,Early neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.0
2016,Early neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2016,Early neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2016,Early neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2016,Early neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,270.5
2016,Early neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,21.2
2016,Early neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,9.8
2016,Early neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2016,Early neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2016,Early neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.3
2016,Early neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2016,Early neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.3
2016,Early neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,17.7
2016,Early neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2016,Early neonatal,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.0
2016,Early neonatal,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2016,Early neonatal,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.9
2016,Early neonatal,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.6
2016,Early neonatal,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2016,Early neonatal,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2016,Early neonatal,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2016,Early neonatal,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,2.5
2016,Early neonatal,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2016,Early neonatal,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,2.0
2016,Early neonatal,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2016,Early neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.2
2016,Early neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.0
2016,Early neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,2.4
2016,Early neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,2.8
2016,Early neonatal,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,3.0
2016,Early neonatal,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,2.7
2016,Early neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,1.7
2016,Early neonatal,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,1.5
2016,Early neonatal,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,1.8
2016,Early neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,1.6
2016,Early neonatal,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Low reliability,W92000004,1.2
2016,Early neonatal,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,2.0
2016,Early neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,K02000001,2.2
2016,Early neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,K02000001,2.0
2016,Early neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,K02000001,2.3
2016,Late neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.0
2016,Late neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2016,Late neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2016,Late neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2016,Late neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2016,Late neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.9
2016,Late neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,37.9
2016,Late neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.4
2016,Late neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2016,Late neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.0
2016,Late neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2016,Late neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2016,Late neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.1
2016,Late neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.2
2016,Late neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,6.3
2016,Late neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2016,Late neonatal,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2016,Late neonatal,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2016,Late neonatal,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.3
2016,Late neonatal,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.6
2016,Late neonatal,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2016,Late neonatal,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.4
2016,Late neonatal,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2016,Late neonatal,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2016,Late neonatal,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2016,Late neonatal,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2016,Late neonatal,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2016,Late neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2016,Late neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,0.5
2016,Late neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2016,Late neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,0.6
2016,Late neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,W92000004,0.3
2016,Late neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,K02000001,0.6
2016,Late neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,K02000001,0.6
2016,Late neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,K02000001,0.6
2017,,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.2
2017,,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.9
2017,,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2017,,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2017,,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2017,,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.6
2017,,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,388.1
2017,,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,29.2
2017,,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,12.2
2017,,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2017,,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.9
2017,,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2017,,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2017,,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2017,,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,19.3
2017,,Not stated,,England and Wales,,,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2017,,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2017,,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2017,,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2017,,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.0
2017,,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.7
2017,,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.1
2017,,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2017,,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.6
2017,,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.1
2017,,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,78.9
2017,,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2017,,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,3.2
2017,,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.8
2017,,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.4
2017,,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,3.2
2017,,,,England,East,,,,"Rate per 1,000 live births",Units,Normal value,E12000006,2.4
2017,,,,England,East Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000004,2.7
2017,,,,England,London,,,,"Rate per 1,000 live births",Units,Normal value,E12000007,2.4
2017,,,,England,North East,,,,"Rate per 1,000 live births",Units,Normal value,E12000001,2.2
2017,,,,England,North West,,,,"Rate per 1,000 live births",Units,Normal value,E12000002,3.2
2017,,,,England,South East,,,,"Rate per 1,000 live births",Units,Normal value,E12000008,2.9
2017,,,,England,South West,,,,"Rate per 1,000 live births",Units,Normal value,E12000009,2.1
2017,,,,England,West Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000005,4.2
