Year,Occupation minor group,Occupation unit group,Country,Region,Observation status,GeoCode,Value
2020,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,South West,Normal Value,E12000009,13.6063004592745
2004,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,91.8963678903373
2005,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,89.6557514066221
2006,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,99.8078064939529
2007,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,96.7017545759754
2008,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,86.0703579066767
2009,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,81.3113745429583
2010,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,88.1916343392375
2011,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,93.947533886668
2012,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,103.937664368989
2013,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,91.3029394339813
2014,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,91.6419921678365
2015,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,96.3153441126104
2016,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,103.136266934785
2017,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,95.8751040595642
2018,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,94.8259158692331
2019,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,96.8941254780703
2020,223 Nursing and Midwifery Professionals,2231 Nurses,England,South West,Normal Value,E12000009,89.0594211879785
2004,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.94680966773608
2005,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.48824516758449
2006,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,5.27360230007188
2007,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.57571931116633
2008,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.91636804607223
2009,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.69623084471422
2010,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.27224985602336
2011,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,8.86653432263734
2012,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,2.80912606402673
2013,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,5.95049707105377
2014,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,4.24097750474897
2015,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.03113160477446
2016,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,5.80028214747471
2017,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,5.21646907641156
2018,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.25029577292497
2019,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.22255851694029
2020,223 Nursing and Midwifery Professionals,2232 Midwives,England,South West,Normal Value,E12000009,6.00797682617315
2004,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,3.17568441953649
2005,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,3.53904281868245
2006,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,4.88296509265915
2007,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,3.67466667388706
2008,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,1.92121334613118
2009,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,3.06113410044078
2010,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,3.42122719419456
2011,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,3.77299332878185
2012,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,3.93277648963742
2013,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,4.46287280329033
2014,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,7.56000337803078
2015,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,7.31046255124177
2016,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,4.89398806193179
2017,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,5.93598205246832
2018,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,4.46449698066069
2019,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,4.97804681355223
2020,321 Health Associate Professionals,3213 Paramedics,England,South West,Normal Value,E12000009,5.65456642463355
2004,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,1.19088165732618
2005,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,1.17968093956082
2006,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Missing value; data exist but were not collected,E12000009,
2007,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,0.967017545759754
2008,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,2.11333468074429
2009,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,1.33924616894284
2010,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,1.33047724218677
2011,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Missing value; data exist but were not collected,E12000009,
2012,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Missing value; data exist but were not collected,E12000009,
2013,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,2.78929550205645
2014,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Missing value; data exist but were not collected,E12000009,
2015,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Missing value; data exist but were not collected,E12000009,
2016,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,1.26881171976009
2017,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Missing value; data exist but were not collected,E12000009,
2018,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,1.25005915458499
2019,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,2.84459817917271
2020,321 Health Associate Professionals,3216 Dispensing opticians,England,South West,Normal Value,E12000009,5.47786122386375
2004,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,2.18328303843134
2005,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,2.16274838919483
2006,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,2.14850464077002
2007,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,4.83508772879877
2008,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,5.76364003839353
2009,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,3.82641762555098
2010,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,5.51197714620234
2011,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,3.77299332878185
2012,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,3.55822634776718
2013,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,4.64882583676076
2014,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,4.97853880992271
2015,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,3.2897081480588
2016,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,4.16895279349745
2017,321 Health Associate Professionals,3217 Pharmaceutical technicians,England,South West,Normal Value,E12000009,3.05793014824126
