Year,Country,Cause of death,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2014,England,Chronic lower respiratory diseases (J40-J47),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,6.9674450839999995
2014,England,Lung diseases due to external agents (J60-J70),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.403519986
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,1.533375945
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.37661865299999997
2014,England,Other diseases of pleura (J90-J94),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.080703997
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.026901332000000003
2014,England,Other respiratory disorders (J98),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.107605329
2014,England,,Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,226.37813459999998
2014,England,Malignant neoplasms (C00-C97),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,114.7381134
2014,England,Diabetes mellitus (E10-E14),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,3.424207079
2014,England,IX diseases of the circulatory system (I00-I99),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,97.78013547
2014,England,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.054352492999999995
2014,England,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,7.22888161
2014,England,Lung diseases due to external agents (J60-J70),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.48917244
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,1.847984773
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.5435249329999999
2014,England,Other diseases of pleura (J90-J94),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.16305748
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.054352492999999995
2014,England,Other respiratory disorders (J98),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.054352492999999995
2014,England,,Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,168.04744319999998
2014,England,Malignant neoplasms (C00-C97),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,122.1872693
2014,England,Diabetes mellitus (E10-E14),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,1.86423471
2014,England,IX diseases of the circulatory system (I00-I99),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,35.3139318
2014,England,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.053263849
2014,England,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,6.711244957000001
2014,England,Lung diseases due to external agents (J60-J70),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.319583093
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,1.225068524
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.213055395
2014,England,Other diseases of pleura (J90-J94),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2014,England,Other respiratory disorders (J98),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.159791547
2014,,,,50 to 54,"Rate per 100,000 population",Units,Undefined,,198.578877
2014,,Malignant neoplasms (C00-C97),,50 to 54,"Rate per 100,000 population",Units,Undefined,,119.22360490000001
2014,,Diabetes mellitus (E10-E14),,50 to 54,"Rate per 100,000 population",Units,Undefined,,2.568049498
2014,,IX diseases of the circulatory system (I00-I99),,50 to 54,"Rate per 100,000 population",Units,Undefined,,67.22695913
2014,,Other diseases of upper respiratory tract (J30-J39),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.050852465
2014,,Chronic lower respiratory diseases (J40-J47),,50 to 54,"Rate per 100,000 population",Units,Undefined,,6.941361514
2014,,Lung diseases due to external agents (J60-J70),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.40681972200000005
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,"Rate per 100,000 population",Units,Undefined,,1.5510001919999998
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.40681972200000005
2014,,Other diseases of pleura (J90-J94),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.07627869799999999
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.025426233
2014,,Other respiratory disorders (J98),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.101704931
2014,,,Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,227.4241097
2014,,Malignant neoplasms (C00-C97),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,114.7142628
2014,,Diabetes mellitus (E10-E14),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,3.3406931369999997
2014,,IX diseases of the circulatory system (I00-I99),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,99.0387027
2014,,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.051395279
2014,,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,7.041153228
2014,,Lung diseases due to external agents (J60-J70),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.51395279
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,1.901625324
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.565348069
2014,,Other diseases of pleura (J90-J94),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.154185837
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.051395279
2014,,Other respiratory disorders (J98),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.051395279
2014,,,Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,170.336577
2014,,Malignant neoplasms (C00-C97),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,123.6386912
2014,,Diabetes mellitus (E10-E14),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,1.811555915
2014,,IX diseases of the circulatory system (I00-I99),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,36.08015531
2014,,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.050320998
2014,,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,6.84365568
2014,,Lung diseases due to external agents (J60-J70),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.30192598600000004
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,1.207703943
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.25160498800000003
2014,,Other diseases of pleura (J90-J94),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2014,,Other respiratory disorders (J98),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.15096299300000002
2014,Wales,,,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,227.2116036
2014,Wales,Malignant neoplasms (C00-C97),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,131.6899906
2014,Wales,Diabetes mellitus (E10-E14),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,1.39109145
2014,Wales,IX diseases of the circulatory system (I00-I99),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,84.39288132
2014,Wales,Other diseases of upper respiratory tract (J30-J39),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,Chronic lower respiratory diseases (J40-J47),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,6.491760102000001
2014,Wales,Lung diseases due to external agents (J60-J70),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.46369715
2014,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,1.8547886000000002
2014,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.9273943000000001
2014,Wales,Other diseases of pleura (J90-J94),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,"Respiratory failure, not elsewhere classified (J96)",,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,Other respiratory disorders (J98),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,,Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,245.6027659
2014,Wales,Malignant neoplasms (C00-C97),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,114.2997487
2014,Wales,Diabetes mellitus (E10-E14),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,1.889252045
2014,Wales,IX diseases of the circulatory system (I00-I99),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,120.91213090000001
2014,Wales,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,3.77850409
2014,Wales,Lung diseases due to external agents (J60-J70),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.944626023
2014,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,2.833878068
2014,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.944626023
2014,Wales,Other diseases of pleura (J90-J94),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,Other respiratory disorders (J98),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,,Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,209.4793982
2014,Wales,Malignant neoplasms (C00-C97),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,148.45713869999997
2014,Wales,Diabetes mellitus (E10-E14),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.910779992
2014,Wales,IX diseases of the circulatory system (I00-I99),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,49.18211957
2014,Wales,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,9.10779992
2014,Wales,Lung diseases due to external agents (J60-J70),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.910779992
2014,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.910779992
2014,Wales,Other diseases of pleura (J90-J94),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,Wales,Other respiratory disorders (J98),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2014,England,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,348.0532897
2014,England,Malignant neoplasms (C00-C97),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,212.45341009999999
2014,England,Diabetes mellitus (E10-E14),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,4.5817131280000005
2014,England,IX diseases of the circulatory system (I00-I99),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,108.9882856
