Year,Country,Region,Sex,Age,Units,Observation status,GeoCode,Value
2003,Wales,,Male,80 to 84,"Rate per 100,000 population",Normal value,W92000004,13.3
2003,Wales,,Male,85 to 89,"Rate per 100,000 population",Missing value,W92000004,
2003,Wales,,Male,90 and over,"Rate per 100,000 population",Missing value,W92000004,
2003,Wales,,,,"Rate per 100,000 population",Normal value,W92000004,13.0
2003,Wales,,,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
2003,Wales,,,15 to 19,"Rate per 100,000 population",Normal value,W92000004,8.3
2003,Wales,,,20 to 24,"Rate per 100,000 population",Normal value,W92000004,23.8
2003,Wales,,,25 to 29,"Rate per 100,000 population",Normal value,W92000004,25.0
2003,Wales,,,30 to 34,"Rate per 100,000 population",Normal value,W92000004,20.2
2003,Wales,,,35 to 39,"Rate per 100,000 population",Normal value,W92000004,15.5
2003,Wales,,,40 to 44,"Rate per 100,000 population",Normal value,W92000004,14.0
2003,Wales,,,45 to 49,"Rate per 100,000 population",Normal value,W92000004,14.3
2003,Wales,,,50 to 54,"Rate per 100,000 population",Normal value,W92000004,13.4
2003,Wales,,,55 to 59,"Rate per 100,000 population",Normal value,W92000004,13.5
2003,Wales,,,60 to 64,"Rate per 100,000 population",Normal value,W92000004,11.8
2003,Wales,,,65 to 69,"Rate per 100,000 population",Normal value,W92000004,4.9
2003,Wales,,,70 to 74,"Rate per 100,000 population",Normal value,W92000004,10.4
2003,Wales,,,75 to 79,"Rate per 100,000 population",Normal value,W92000004,5.7
2003,Wales,,,80 to 84,"Rate per 100,000 population",Normal value,W92000004,8.69999999999999
2003,Wales,,,85 to 89,"Rate per 100,000 population",Missing value,W92000004,
2003,Wales,,,90 and over,"Rate per 100,000 population",Missing value,W92000004,
2003,,,Female,,"Rate per 100,000 population",Normal value,,5.5
2003,,,Female,15 to 19,"Rate per 100,000 population",Normal value,,2.7
2003,,,Female,20 to 24,"Rate per 100,000 population",Normal value,,4.9
2003,,,Female,25 to 29,"Rate per 100,000 population",Normal value,,4.5
2003,,,Female,30 to 34,"Rate per 100,000 population",Normal value,,6.5
2003,,,Female,35 to 39,"Rate per 100,000 population",Normal value,,6.5
2003,,,Female,40 to 44,"Rate per 100,000 population",Normal value,,6.6
2003,,,Female,45 to 49,"Rate per 100,000 population",Normal value,,7.3
2003,,,Female,50 to 54,"Rate per 100,000 population",Normal value,,8.1
2003,,,Female,55 to 59,"Rate per 100,000 population",Normal value,,6.1
2003,,,Female,60 to 64,"Rate per 100,000 population",Normal value,,5.2
2003,,,Female,65 to 69,"Rate per 100,000 population",Normal value,,4.7
2003,,,Female,70 to 74,"Rate per 100,000 population",Normal value,,4.6
2003,,,Female,75 to 79,"Rate per 100,000 population",Normal value,,6.3
2003,,,Female,80 to 84,"Rate per 100,000 population",Normal value,,5.3
2003,,,Female,85 to 89,"Rate per 100,000 population",Normal value,,6.2
2003,,,Female,90 and over,"Rate per 100,000 population",Normal value,,9.9
2003,,,Male,,"Rate per 100,000 population",Normal value,,16.9
2003,,,Male,15 to 19,"Rate per 100,000 population",Normal value,,6.7
2003,,,Male,20 to 24,"Rate per 100,000 population",Normal value,,18.4
2003,,,Male,25 to 29,"Rate per 100,000 population",Normal value,,21.1
2003,,,Male,30 to 34,"Rate per 100,000 population",Normal value,,24.2
2003,,,Male,35 to 39,"Rate per 100,000 population",Normal value,,24.3
2003,,,Male,40 to 44,"Rate per 100,000 population",Normal value,,23.0
2003,,,Male,45 to 49,"Rate per 100,000 population",Normal value,,20.5
2003,,,Male,50 to 54,"Rate per 100,000 population",Normal value,,17.8
2003,,,Male,55 to 59,"Rate per 100,000 population",Normal value,,16.1
2003,,,Male,60 to 64,"Rate per 100,000 population",Normal value,,14.0
2003,,,Male,65 to 69,"Rate per 100,000 population",Normal value,,11.7
2003,,,Male,70 to 74,"Rate per 100,000 population",Normal value,,13.4
2003,,,Male,75 to 79,"Rate per 100,000 population",Normal value,,15.1
2003,,,Male,80 to 84,"Rate per 100,000 population",Normal value,,16.8
2003,,,Male,85 to 89,"Rate per 100,000 population",Normal value,,17.0
2003,,,Male,90 and over,"Rate per 100,000 population",Normal value,,30.3
2003,,,,,"Rate per 100,000 population",Normal value,,10.9
2003,,,,10 to 14,"Rate per 100,000 population",Low reliability,,0.1
2003,,,,15 to 19,"Rate per 100,000 population",Normal value,,4.8
2003,,,,20 to 24,"Rate per 100,000 population",Normal value,,11.6
2003,,,,25 to 29,"Rate per 100,000 population",Normal value,,12.8
2003,,,,30 to 34,"Rate per 100,000 population",Normal value,,15.2
2003,,,,35 to 39,"Rate per 100,000 population",Normal value,,15.3
2003,,,,40 to 44,"Rate per 100,000 population",Normal value,,14.7
2003,,,,45 to 49,"Rate per 100,000 population",Normal value,,13.8
2003,,,,50 to 54,"Rate per 100,000 population",Normal value,,12.9
2003,,,,55 to 59,"Rate per 100,000 population",Normal value,,11.1
2003,,,,60 to 64,"Rate per 100,000 population",Normal value,,9.5
2003,,,,65 to 69,"Rate per 100,000 population",Normal value,,8.1
2003,,,,70 to 74,"Rate per 100,000 population",Normal value,,8.6
2003,,,,75 to 79,"Rate per 100,000 population",Normal value,,10.1
2003,,,,80 to 84,"Rate per 100,000 population",Normal value,,9.6
2003,,,,85 to 89,"Rate per 100,000 population",Normal value,,9.5
2003,,,,90 and over,"Rate per 100,000 population",Normal value,,14.7
2004,England,East,Female,,"Rate per 100,000 population",Normal value,E12000006,5.3
2004,England,East,Male,,"Rate per 100,000 population",Normal value,E12000006,13.7
2004,England,East,,,"Rate per 100,000 population",Normal value,E12000006,9.4
2004,England,East Midlands,Female,,"Rate per 100,000 population",Normal value,E12000004,5.4
2004,England,East Midlands,Male,,"Rate per 100,000 population",Normal value,E12000004,15.9
2004,England,East Midlands,,,"Rate per 100,000 population",Normal value,E12000004,10.4
2004,England,London,Female,,"Rate per 100,000 population",Normal value,E12000007,5.2
2004,England,London,Male,,"Rate per 100,000 population",Normal value,E12000007,15.0
2004,England,London,,,"Rate per 100,000 population",Normal value,E12000007,9.9
2004,England,North East,Female,,"Rate per 100,000 population",Normal value,E12000001,7.2
2004,England,North East,Male,,"Rate per 100,000 population",Normal value,E12000001,20.3
2004,England,North East,,,"Rate per 100,000 population",Normal value,E12000001,13.3
2004,England,North West,Female,,"Rate per 100,000 population",Normal value,E12000002,5.2
2004,England,North West,Male,,"Rate per 100,000 population",Normal value,E12000002,16.6
2004,England,North West,,,"Rate per 100,000 population",Normal value,E12000002,10.7
2004,England,South East,Female,,"Rate per 100,000 population",Normal value,E12000008,5.1
2004,England,South East,Male,,"Rate per 100,000 population",Normal value,E12000008,14.7
2004,England,South East,,,"Rate per 100,000 population",Normal value,E12000008,9.8
2004,England,South West,Female,,"Rate per 100,000 population",Normal value,E12000009,6.0
2004,England,South West,Male,,"Rate per 100,000 population",Normal value,E12000009,16.5
2004,England,South West,,,"Rate per 100,000 population",Normal value,E12000009,11.0
2004,England,West Midlands,Female,,"Rate per 100,000 population",Normal value,E12000005,5.1
2004,England,West Midlands,Male,,"Rate per 100,000 population",Normal value,E12000005,15.0
2004,England,West Midlands,,,"Rate per 100,000 population",Normal value,E12000005,9.8
2004,England,Yorkshire and The Humber,Female,,"Rate per 100,000 population",Normal value,E12000003,5.4
2004,England,Yorkshire and The Humber,Male,,"Rate per 100,000 population",Normal value,E12000003,16.9
2004,England,Yorkshire and The Humber,,,"Rate per 100,000 population",Normal value,E12000003,10.7
2004,England,,Female,,"Rate per 100,000 population",Normal value,E92000001,5.4
2004,England,,Female,10 to 14,"Rate per 100,000 population",Missing value,E92000001,
2004,England,,Female,15 to 19,"Rate per 100,000 population",Normal value,E92000001,2.7
2004,England,,Female,20 to 24,"Rate per 100,000 population",Normal value,E92000001,3.8
2004,England,,Female,25 to 29,"Rate per 100,000 population",Normal value,E92000001,5.0
2004,England,,Female,30 to 34,"Rate per 100,000 population",Normal value,E92000001,5.3
2004,England,,Female,35 to 39,"Rate per 100,000 population",Normal value,E92000001,5.4
2004,England,,Female,40 to 44,"Rate per 100,000 population",Normal value,E92000001,7.0
2004,England,,Female,45 to 49,"Rate per 100,000 population",Normal value,E92000001,7.5
2004,England,,Female,50 to 54,"Rate per 100,000 population",Normal value,E92000001,6.1
2004,England,,Female,55 to 59,"Rate per 100,000 population",Normal value,E92000001,6.8
2004,England,,Female,60 to 64,"Rate per 100,000 population",Normal value,E92000001,5.5
2004,England,,Female,65 to 69,"Rate per 100,000 population",Normal value,E92000001,5.6
2004,England,,Female,70 to 74,"Rate per 100,000 population",Normal value,E92000001,5.8
2004,England,,Female,75 to 79,"Rate per 100,000 population",Normal value,E92000001,6.8
2004,England,,Female,80 to 84,"Rate per 100,000 population",Normal value,E92000001,6.4
2004,England,,Female,85 to 89,"Rate per 100,000 population",Normal value,E92000001,7.7
2004,England,,Female,90 and over,"Rate per 100,000 population",Normal value,E92000001,10.2
2004,England,,Male,,"Rate per 100,000 population",Normal value,E92000001,15.6
2004,England,,Male,10 to 14,"Rate per 100,000 population",Missing value,E92000001,
2004,England,,Male,15 to 19,"Rate per 100,000 population",Normal value,E92000001,5.9
2004,England,,Male,20 to 24,"Rate per 100,000 population",Normal value,E92000001,14.5
2004,England,,Male,25 to 29,"Rate per 100,000 population",Normal value,E92000001,17.9
2004,England,,Male,30 to 34,"Rate per 100,000 population",Normal value,E92000001,20.2
2004,England,,Male,35 to 39,"Rate per 100,000 population",Normal value,E92000001,22.9
2004,England,,Male,40 to 44,"Rate per 100,000 population",Normal value,E92000001,20.9
2004,England,,Male,45 to 49,"Rate per 100,000 population",Normal value,E92000001,18.5
2004,England,,Male,50 to 54,"Rate per 100,000 population",Normal value,E92000001,19.4
2004,England,,Male,55 to 59,"Rate per 100,000 population",Normal value,E92000001,14.8
2004,England,,Male,60 to 64,"Rate per 100,000 population",Normal value,E92000001,12.0
2004,England,,Male,65 to 69,"Rate per 100,000 population",Normal value,E92000001,13.3
2004,England,,Male,70 to 74,"Rate per 100,000 population",Normal value,E92000001,10.6
2004,England,,Male,75 to 79,"Rate per 100,000 population",Normal value,E92000001,12.4
2004,England,,Male,80 to 84,"Rate per 100,000 population",Normal value,E92000001,19.8
2004,England,,Male,85 to 89,"Rate per 100,000 population",Normal value,E92000001,25.0
2004,England,,Male,90 and over,"Rate per 100,000 population",Normal value,E92000001,34.5
2004,England,,,,"Rate per 100,000 population",Normal value,E92000001,10.3
2004,England,,,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.1
2004,England,,,15 to 19,"Rate per 100,000 population",Normal value,E92000001,4.3
2004,England,,,20 to 24,"Rate per 100,000 population",Normal value,E92000001,9.2
2004,England,,,25 to 29,"Rate per 100,000 population",Normal value,E92000001,11.4
2004,England,,,30 to 34,"Rate per 100,000 population",Normal value,E92000001,12.8
2004,England,,,35 to 39,"Rate per 100,000 population",Normal value,E92000001,14.1
2004,England,,,40 to 44,"Rate per 100,000 population",Normal value,E92000001,13.9
2004,England,,,45 to 49,"Rate per 100,000 population",Normal value,E92000001,13.0
2004,England,,,50 to 54,"Rate per 100,000 population",Normal value,E92000001,12.7
2004,England,,,55 to 59,"Rate per 100,000 population",Normal value,E92000001,10.8
2004,England,,,60 to 64,"Rate per 100,000 population",Normal value,E92000001,8.7
2004,England,,,65 to 69,"Rate per 100,000 population",Normal value,E92000001,9.3
2004,England,,,70 to 74,"Rate per 100,000 population",Normal value,E92000001,8.0
2004,England,,,75 to 79,"Rate per 100,000 population",Normal value,E92000001,9.2
2004,England,,,80 to 84,"Rate per 100,000 population",Normal value,E92000001,11.5
2004,England,,,85 to 89,"Rate per 100,000 population",Normal value,E92000001,13.2
2004,England,,,90 and over,"Rate per 100,000 population",Normal value,E92000001,16.1
2004,England and Wales,,Female,,"Rate per 100,000 population",Normal value,K04000001,5.5
2004,England and Wales,,Female,10 to 14,"Rate per 100,000 population",Missing value,K04000001,
2004,England and Wales,,Female,15 to 19,"Rate per 100,000 population",Normal value,K04000001,2.9
2004,England and Wales,,Female,20 to 24,"Rate per 100,000 population",Normal value,K04000001,3.7
2004,England and Wales,,Female,25 to 29,"Rate per 100,000 population",Normal value,K04000001,5.1
2004,England and Wales,,Female,30 to 34,"Rate per 100,000 population",Normal value,K04000001,5.4
2004,England and Wales,,Female,35 to 39,"Rate per 100,000 population",Normal value,K04000001,5.5
2004,England and Wales,,Female,40 to 44,"Rate per 100,000 population",Normal value,K04000001,7.1
2004,England and Wales,,Female,45 to 49,"Rate per 100,000 population",Normal value,K04000001,7.6
2004,England and Wales,,Female,50 to 54,"Rate per 100,000 population",Normal value,K04000001,6.4
2004,England and Wales,,Female,55 to 59,"Rate per 100,000 population",Normal value,K04000001,6.5
2004,England and Wales,,Female,60 to 64,"Rate per 100,000 population",Normal value,K04000001,5.3
2004,England and Wales,,Female,65 to 69,"Rate per 100,000 population",Normal value,K04000001,5.7
2004,England and Wales,,Female,70 to 74,"Rate per 100,000 population",Normal value,K04000001,5.9
2004,England and Wales,,Female,75 to 79,"Rate per 100,000 population",Normal value,K04000001,7.1
2004,England and Wales,,Female,80 to 84,"Rate per 100,000 population",Normal value,K04000001,6.1
2004,England and Wales,,Female,85 to 89,"Rate per 100,000 population",Normal value,K04000001,7.5
2004,England and Wales,,Female,90 and over,"Rate per 100,000 population",Normal value,K04000001,10.0
2004,England and Wales,,Male,,"Rate per 100,000 population",Normal value,K04000001,16.0
2004,England and Wales,,Male,10 to 14,"Rate per 100,000 population",Missing value,K04000001,
2004,England and Wales,,Male,15 to 19,"Rate per 100,000 population",Normal value,K04000001,6.4
2004,England and Wales,,Male,20 to 24,"Rate per 100,000 population",Normal value,K04000001,14.9
2004,England and Wales,,Male,25 to 29,"Rate per 100,000 population",Normal value,K04000001,18.7
2004,England and Wales,,Male,30 to 34,"Rate per 100,000 population",Normal value,K04000001,21.0
2004,England and Wales,,Male,35 to 39,"Rate per 100,000 population",Normal value,K04000001,23.3
2004,England and Wales,,Male,40 to 44,"Rate per 100,000 population",Normal value,K04000001,20.9
2004,England and Wales,,Male,45 to 49,"Rate per 100,000 population",Normal value,K04000001,19.0
2004,England and Wales,,Male,50 to 54,"Rate per 100,000 population",Normal value,K04000001,20.0
2004,England and Wales,,Male,55 to 59,"Rate per 100,000 population",Normal value,K04000001,15.2
2004,England and Wales,,Male,60 to 64,"Rate per 100,000 population",Normal value,K04000001,12.3
2004,England and Wales,,Male,65 to 69,"Rate per 100,000 population",Normal value,K04000001,13.6
2004,England and Wales,,Male,70 to 74,"Rate per 100,000 population",Normal value,K04000001,10.9
2004,England and Wales,,Male,75 to 79,"Rate per 100,000 population",Normal value,K04000001,13.0
2004,England and Wales,,Male,80 to 84,"Rate per 100,000 population",Normal value,K04000001,19.6
