Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2007,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.997338917026683
to,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.96878324418737
2009,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.4427725138878986
2010,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.886941292477961
2011,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.1518097005812535
2012,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.605948946692201
2013,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.366887766179337
2014,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.172095314327936
2015,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.747566871978111
2016,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.065371168387674
2017,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.8893051885924086
2000,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.258904318460331
2001,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.800555630237039
2002,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.7313598348073573
2003,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.752123935392235
2004,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.152434783056734
2005,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.5392311208166167
2006,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.511297100469314
2007,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.357810315650063
2008,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.410574730564596
2009,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.8450316622819125
2010,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.656759486365605
2011,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.731808672226521
2012,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.618571712224501
2013,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.503986922513993
2014,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.563795296525473
2015,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.202929437749448
2016,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.847753580537571
2017,Wales,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.4784696144153475
2000,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.430100273264655
2001,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.255897762713394
2002,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.2045976884793235
2003,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.16231410855898
2004,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.1845612470741846
2005,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.750794438403311
2006,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.658481542060912
2007,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.5464990730743375
2008,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.513042691569244
2009,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.9974831712042826
2010,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.0037246185269733
2011,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.4987256499185415
2012,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.4877602197189823
2013,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.0025916995433195
2014,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.5078642783502537
2015,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2016,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.1634836413593166
2000,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.178033432911714
2001,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.122643706185468
2002,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.416847161278014
2003,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,13.460337825840414
2004,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,11.556485210588052
2005,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,13.587584994680606
2006,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,16.256008917582033
2007,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,15.935331527329094
2008,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,12.619201261920127
2009,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,13.617330322390295
2010,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,14.604198145266833
2011,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,13.578485029027476
2012,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.521915066745837
2013,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,11.341052449667329
2014,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,13.630058823057784
2015,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,14.322847594292082
2016,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,11.988876407715624
2017,Wales,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.470856403582403
2000,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.399597190049622
2001,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.11753199669494
2002,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.910452058738843
2003,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,12.857827494710758
2004,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,12.310506137666632
2005,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,20.99651807741883
2006,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,17.55792652593013
2007,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,23.2904788522452
2008,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,14.356182633612992
2009,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,19.806126317814762
2010,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,20.72829131652661
2011,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,18.185024356911413
2012,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,11.501681436286162
2013,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,17.713175381906794
2014,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,19.63760654728417
2015,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,24.206704204599273
2016,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,18.040121229614662
2017,Wales,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,14.242188413979726
2000,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.039538860561455
2001,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.275239947842072
2002,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.848012342842136
2003,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,14.039265016397863
2004,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.82374387603965
2005,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.30564010845701
2006,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,14.974802015838733
2007,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.650469143776565
2008,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.88613106901807
2009,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.3956502198783705
2010,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.447753460763002
2011,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.918766757526603
2012,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.519190224410274
2013,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.890400686829608
2014,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.536646945773825
2015,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.2783036526017435
2016,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.7993325495447525
2017,Wales,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.591049478680845
2000,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.5624980915188793
2001,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.205964393987826
2002,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.483084683750629
2003,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.738167941440389
2004,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.978548267210235
2005,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.044120391523428
2006,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,11.465625418017593
2007,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.597358885094577
2008,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.907021592741298
2009,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.166976706503212
2010,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.3119436916398
2011,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.605710024779476
2012,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.299003123744775
2013,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.77461722686164
2014,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,12.025094654673639
2015,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,11.311114823477002
2016,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.145871379203776
2017,Wales,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.792043078692447
2000,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.871645822323997
2001,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.517138358847358
2002,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.786861992554812
2003,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.39795997140335
2004,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,10.606035497075055
2005,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,12.476647327863308
2006,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,15.935062992279624
2007,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,16.4649973526867
2008,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,18.700266962431808
2009,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,15.536494578410746
2010,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,14.381998967110983
2011,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,12.2490192508235
2012,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,12.499155462468751
2013,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,13.080399709477437
2014,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,17.126399821046597
2015,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,16.642646959884136
2016,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.929368693633359
2017,Wales,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.225511837194768
2000,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.333568930511057
2001,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.981146093014809
2002,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.232266802099204
2003,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.18629664097998
2004,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.498071290692904
2005,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.7854531345129225
2006,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.177048423233665
2007,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.961471076174085
2008,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.4112335020343356
2009,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.991592286742019
2010,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.417546494676857
2011,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.047825905885896
2012,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.241961482989734
2013,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.656412912823169
2014,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.09440285397692
2015,Wales,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.159131425599403
