Year,Units,Country,Region,Age,Contraceptive category,Main method of use,GeoCode,Value
2016,Percent,England,London,,User dependent methods,Contraceptive patch,E12000007,3.0
2016,Percent,England,London,Under 16,User dependent methods,Contraceptive patch,E12000007,3.0
2016,Percent,England,London,16 to 17,User dependent methods,Contraceptive patch,E12000007,4.0
2016,Percent,England,London,18 to 19,User dependent methods,Contraceptive patch,E12000007,4.0
2016,Percent,England,London,20 to 24,User dependent methods,Contraceptive patch,E12000007,4.0
2016,Percent,England,London,25 to 34,User dependent methods,Contraceptive patch,E12000007,2.0
2016,Percent,England,London,35 to 44,User dependent methods,Contraceptive patch,E12000007,1.0
2016,Percent,England,London,45 and over,User dependent methods,Contraceptive patch,E12000007,0.0
2016,Percent,England,London,,User dependent methods,Natural family planning,E12000007,1.0
2016,Percent,England,London,Under 16,User dependent methods,Natural family planning,E12000007,0.0
2016,Percent,England,London,16 to 17,User dependent methods,Natural family planning,E12000007,0.0
2016,Percent,England,London,18 to 19,User dependent methods,Natural family planning,E12000007,0.0
2016,Percent,England,London,20 to 24,User dependent methods,Natural family planning,E12000007,1.0
2016,Percent,England,London,25 to 34,User dependent methods,Natural family planning,E12000007,1.0
2016,Percent,England,London,35 to 44,User dependent methods,Natural family planning,E12000007,1.0
2016,Percent,England,London,45 and over,User dependent methods,Natural family planning,E12000007,2.0
2016,Percent,England,London,,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000007,1.0
2016,Percent,England,London,Under 16,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000007,0.0
2016,Percent,England,London,16 to 17,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000007,0.0
2016,Percent,England,London,18 to 19,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000007,0.0
2016,Percent,England,London,20 to 24,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000007,1.0
2016,Percent,England,London,25 to 34,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000007,2.0
2016,Percent,England,London,35 to 44,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000007,1.0
2016,Percent,England,London,45 and over,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000007,1.0
2016,Thousands,England,South East,,,,E12000008,112.725
2016,Thousands,England,South East,Under 16,,,E12000008,2.885
2016,Thousands,England,South East,16 to 17,,,E12000008,9.845
2016,Thousands,England,South East,18 to 19,,,E12000008,14.54
2016,Thousands,England,South East,20 to 24,,,E12000008,33.475
2016,Thousands,England,South East,25 to 34,,,E12000008,30.69
2016,Thousands,England,South East,35 to 44,,,E12000008,14.575
2016,Thousands,England,South East,45 and over,,,E12000008,6.705
2016,Thousands,England,South East,,Long acting reversible contraceptives,,E12000008,43.205
2016,Thousands,England,South East,Under 16,Long acting reversible contraceptives,,E12000008,0.96
2016,Thousands,England,South East,16 to 17,Long acting reversible contraceptives,,E12000008,2.795
2016,Thousands,England,South East,18 to 19,Long acting reversible contraceptives,,E12000008,4.095
2016,Thousands,England,South East,20 to 24,Long acting reversible contraceptives,,E12000008,10.935
2016,Thousands,England,South East,25 to 34,Long acting reversible contraceptives,,E12000008,12.69
2016,Thousands,England,South East,35 to 44,Long acting reversible contraceptives,,E12000008,8.125
2016,Thousands,England,South East,45 and over,Long acting reversible contraceptives,,E12000008,3.6
2016,Thousands,England,South East,,Long acting reversible contraceptives,IU device,E12000008,5.595
2016,Thousands,England,South East,Under 16,Long acting reversible contraceptives,IU device,E12000008,0.01
2016,Thousands,England,South East,16 to 17,Long acting reversible contraceptives,IU device,E12000008,0.07
2016,Thousands,England,South East,18 to 19,Long acting reversible contraceptives,IU device,E12000008,0.235
2016,Thousands,England,South East,20 to 24,Long acting reversible contraceptives,IU device,E12000008,1.17
2016,Thousands,England,South East,25 to 34,Long acting reversible contraceptives,IU device,E12000008,2.3
2016,Thousands,England,South East,35 to 44,Long acting reversible contraceptives,IU device,E12000008,1.45
2016,Thousands,England,South East,45 and over,Long acting reversible contraceptives,IU device,E12000008,0.365
2016,Thousands,England,South East,,Long acting reversible contraceptives,IU system,E12000008,10.815
2016,Thousands,England,South East,Under 16,Long acting reversible contraceptives,IU system,E12000008,0.01
2016,Thousands,England,South East,16 to 17,Long acting reversible contraceptives,IU system,E12000008,0.125
2016,Thousands,England,South East,18 to 19,Long acting reversible contraceptives,IU system,E12000008,0.335
2016,Thousands,England,South East,20 to 24,Long acting reversible contraceptives,IU system,E12000008,1.51
2016,Thousands,England,South East,25 to 34,Long acting reversible contraceptives,IU system,E12000008,2.905
2016,Thousands,England,South East,35 to 44,Long acting reversible contraceptives,IU system,E12000008,3.52
2016,Thousands,England,South East,45 and over,Long acting reversible contraceptives,IU system,E12000008,2.405
2016,Thousands,England,South East,,Long acting reversible contraceptives,Implant,E12000008,17.625
2016,Thousands,England,South East,Under 16,Long acting reversible contraceptives,Implant,E12000008,0.69
2016,Thousands,England,South East,16 to 17,Long acting reversible contraceptives,Implant,E12000008,1.67
2016,Thousands,England,South East,18 to 19,Long acting reversible contraceptives,Implant,E12000008,2.17
2016,Thousands,England,South East,20 to 24,Long acting reversible contraceptives,Implant,E12000008,5.21
2016,Thousands,England,South East,25 to 34,Long acting reversible contraceptives,Implant,E12000008,5.2
2016,Thousands,England,South East,35 to 44,Long acting reversible contraceptives,Implant,E12000008,2.115
2016,Thousands,England,South East,45 and over,Long acting reversible contraceptives,Implant,E12000008,0.57
2016,Thousands,England,South East,,Long acting reversible contraceptives,Injectable contraceptive,E12000008,9.165
2016,Thousands,England,South East,Under 16,Long acting reversible contraceptives,Injectable contraceptive,E12000008,0.25
2016,Thousands,England,South East,16 to 17,Long acting reversible contraceptives,Injectable contraceptive,E12000008,0.925
2016,Thousands,England,South East,18 to 19,Long acting reversible contraceptives,Injectable contraceptive,E12000008,1.36
2016,Thousands,England,South East,20 to 24,Long acting reversible contraceptives,Injectable contraceptive,E12000008,3.05
2016,Thousands,England,South East,25 to 34,Long acting reversible contraceptives,Injectable contraceptive,E12000008,2.29
2016,Thousands,England,South East,35 to 44,Long acting reversible contraceptives,Injectable contraceptive,E12000008,1.035
2016,Thousands,England,South East,45 and over,Long acting reversible contraceptives,Injectable contraceptive,E12000008,0.26
2016,Thousands,England,South East,,User dependent methods,,E12000008,69.52
2016,Thousands,England,South East,Under 16,User dependent methods,,E12000008,1.925
2016,Thousands,England,South East,16 to 17,User dependent methods,,E12000008,7.05
2016,Thousands,England,South East,18 to 19,User dependent methods,,E12000008,10.445
2016,Thousands,England,South East,20 to 24,User dependent methods,,E12000008,22.54
2016,Thousands,England,South East,25 to 34,User dependent methods,,E12000008,18.0
2016,Thousands,England,South East,35 to 44,User dependent methods,,E12000008,6.45
2016,Thousands,England,South East,45 and over,User dependent methods,,E12000008,3.105
2016,Thousands,England,South East,,User dependent methods,Oral contraceptives,E12000008,52.93
2016,Thousands,England,South East,Under 16,User dependent methods,Oral contraceptives,E12000008,1.42
2016,Thousands,England,South East,16 to 17,User dependent methods,Oral contraceptives,E12000008,5.63
2016,Thousands,England,South East,18 to 19,User dependent methods,Oral contraceptives,E12000008,8.595
2016,Thousands,England,South East,20 to 24,User dependent methods,Oral contraceptives,E12000008,18.38
2016,Thousands,England,South East,25 to 34,User dependent methods,Oral contraceptives,E12000008,12.955
2016,Thousands,England,South East,35 to 44,User dependent methods,Oral contraceptives,E12000008,4.075
2016,Thousands,England,South East,45 and over,User dependent methods,Oral contraceptives,E12000008,1.87
2016,Thousands,England,South East,,User dependent methods,Male condom,E12000008,13.315
2016,Thousands,England,South East,Under 16,User dependent methods,Male condom,E12000008,0.47
2016,Thousands,England,South East,16 to 17,User dependent methods,Male condom,E12000008,1.2
2016,Thousands,England,South East,18 to 19,User dependent methods,Male condom,E12000008,1.525
2016,Thousands,England,South East,20 to 24,User dependent methods,Male condom,E12000008,3.34
2016,Thousands,England,South East,25 to 34,User dependent methods,Male condom,E12000008,3.885
2016,Thousands,England,South East,35 to 44,User dependent methods,Male condom,E12000008,1.945
2016,Thousands,England,South East,45 and over,User dependent methods,Male condom,E12000008,0.95
2016,Thousands,England,South East,,User dependent methods,Female condom,E12000008,0.24
2016,Thousands,England,South East,Under 16,User dependent methods,Female condom,E12000008,0.005
2016,Thousands,England,South East,16 to 17,User dependent methods,Female condom,E12000008,0.03
2016,Thousands,England,South East,18 to 19,User dependent methods,Female condom,E12000008,0.025
2016,Thousands,England,South East,20 to 24,User dependent methods,Female condom,E12000008,0.05
2016,Thousands,England,South East,25 to 34,User dependent methods,Female condom,E12000008,0.07
2016,Thousands,England,South East,35 to 44,User dependent methods,Female condom,E12000008,0.035
2016,Thousands,England,South East,45 and over,User dependent methods,Female condom,E12000008,0.025
2016,Thousands,England,South East,,User dependent methods,Contraceptive patch,E12000008,1.14
2016,Thousands,England,South East,Under 16,User dependent methods,Contraceptive patch,E12000008,0.025
2016,Thousands,England,South East,16 to 17,User dependent methods,Contraceptive patch,E12000008,0.145
2016,Thousands,England,South East,18 to 19,User dependent methods,Contraceptive patch,E12000008,0.205
2016,Thousands,England,South East,20 to 24,User dependent methods,Contraceptive patch,E12000008,0.415
2016,Thousands,England,South East,25 to 34,User dependent methods,Contraceptive patch,E12000008,0.31
2016,Thousands,England,South East,35 to 44,User dependent methods,Contraceptive patch,E12000008,0.04
2016,Thousands,England,South East,45 and over,User dependent methods,Contraceptive patch,E12000008,0.005
2016,Thousands,England,South East,,User dependent methods,Natural family planning,E12000008,1.36
